category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,elon-musk,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy
bernie-sanders,-2.79259929409051e-10,3.069493973274634e-10,0.0,1.361321197189861e-09,1.8078997895570492e-10,-2.970328820045174e-11,3.0996751989274494e-11,0.0,-6.0330785961558795e-09,-3.8368674665933715e-10,1.026096623984847e-05,3.486265975794279e-08,2.1660018053882122e-09,8.86637919751908e-11,2.308216464800514e-10,1.9868323357318505e-11,-1.3682064619137584e-07,1.4227425263341503e-09,2.275240050519969e-10,5.892865381395119e-11,2.1869475066608394e-09,3.751828322064801e-09,2.033539757294394e-09,9.976662367759502e-10,-1.4701656161737822e-10,-2.3137013969874744e-10,-3.3991801824755443e-07,-1.9206377645842902e-10,3.6755096874422226e-11,3.3460929908774e-08,-2.5163871047137664e-10,2.516901050441454e-10,-3.4439196671620213e-10,2.1353857144627922e-10,-6.648554959212387e-10,-1.1891251604554618e-10,2.6040678167950773e-10,2.4783899154396143e-08,8.899986531940816e-11,-2.437203390262344e-10
best-of-2025,6.565121244273626e-08,-7.216072902316886e-08,0.0,-1.4465840959388458e-07,-4.250191332876089e-08,6.982945559078638e-09,-7.2870259409898535e-09,0.0,-1.6999785860772028e-08,9.020091127895888e-08,3.486265975794279e-08,0.0858278346299884,-5.092053305957761e-07,-2.0843969470518214e-08,-3.5574964887329736e-07,-4.670843827729241e-09,1.8245438991837433e-07,-3.344725182926905e-07,-5.348861479375397e-08,2.9582646182875233e-07,-5.141294551808225e-07,0.001038130750133337,-4.780648297784885e-07,-8.483523328839557e-07,3.4562121174237064e-08,5.4392802527771664e-08,-4.569546980586791e-08,4.515227020757742e-08,-8.640755150093445e-09,1.216709885413735e-07,5.915774051412191e-08,-5.9169822863431925e-08,8.096310207592231e-08,-5.020077942583722e-08,1.5630086815109444e-07,3.426678830563144e-07,-4.889425235272114e-07,-5.8264464650830805e-06,-2.0922976947765458e-08,5.7296210694770576e-08
big-tech,1.0692037063698868e-06,-4.4833145384639494e-09,0.0,-1.988350903445397e-08,1.128795398694508e-06,4.3384735395702095e-10,-4.527397351115397e-10,0.0,-1.0561892615567848e-09,5.604143173080457e-09,2.1660018053882122e-09,-5.092053305957761e-07,0.0008037231764225057,-1.295026708176458e-09,-3.3713897224313e-09,-2.9019748446595504e-10,1.1335811458682334e-08,-2.0780631297347115e-08,-3.323224246669502e-09,-8.60714152484146e-10,-5.770467499943792e-08,-5.479934676069482e-08,-2.9701958817323237e-08,-1.4571950890982403e-08,2.1473294746072444e-09,-4.69255063469972e-07,-2.8390395564993707e-09,-1.7588448783789387e-07,-5.368463388900538e-10,7.559365311590424e-09,3.6754445485783657e-09,-3.676195219657606e-09,5.0302021269701495e-09,-3.1189524730248807e-09,9.71090458816461e-09,1.7368407191352096e-09,-3.8035113291749285e-09,-3.619945709819861e-07,-1.2999354081880265e-09,3.559788514945189e-09
bitcoin,1.669661891363862e-10,-1.835213925532525e-10,0.0,-8.139177466897896e-10,-1.0809217736378251e-10,1.775924260290832e-11,-1.8532589212515716e-11,0.0,-4.323437992533063e-11,2.2940174069159723e-10,8.86637919751908e-11,-2.0843969470518214e-08,-1.295026708176458e-09,1.182278972844885e-05,-1.380055160957453e-10,-1.187903414041721e-11,4.6402363402573124e-10,-8.506408285892077e-10,-1.3603389552152458e-10,-3.5232740977452546e-11,-1.307549893753622e-09,-2.243173514204784e-09,-1.2158292256652874e-09,-5.964927726544997e-10,8.789945297606806e-11,1.383334536651798e-10,-1.162141287327572e-10,1.1483264675410864e-10,-2.1975435106093826e-11,3.094374121868095e-10,1.5045179097303217e-10,-1.5048251917659271e-10,2.0590785929603786e-10,-1.2767217116848447e-10,3.975091905066999e-10,7.109637851287532e-11,-1.5569411642517456e-10,-1.481799842357107e-08,-5.321196054685307e-11,1.8555863152800565e-08
brazil,4.346691002539608e-10,-4.777678582177882e-10,0.0,5.277615793102041e-07,-2.8140026266535657e-10,4.6233276589258436e-11,-4.824655770158242e-11,0.0,-1.1255362010346533e-10,9.458661388330814e-07,2.308216464800514e-10,-3.5574964887329736e-07,-3.3713897224313e-09,-1.380055160957453e-10,5.8353552012294634e-05,-5.744908325512701e-09,1.2080094571349943e-09,-2.2145039394780506e-09,-3.5414194500235184e-10,1.530947537286181e-07,3.4595571870720174e-06,1.0429254466858178e-05,-3.1652120606929806e-09,-1.1031176086116703e-05,-1.61355600494249e-07,3.6012846762974884e-10,-3.0254443150648207e-10,7.109422976295159e-07,-5.720944255039912e-11,8.055695721144163e-10,3.916765720778877e-10,-1.9501258434898313e-07,5.360473542480872e-10,-3.323735665066347e-10,1.034850008100175e-09,1.4340765276717017e-07,-2.7366509214435295e-06,-3.272209651940846e-05,-1.3852861548370652e-10,3.793515979979408e-10
bundesliga,3.741480215992935e-11,-4.1124593128771165e-11,0.0,-1.823876535984235e-10,-2.422195446886885e-11,3.979599414317197e-12,-4.152895640034245e-12,0.0,-9.688223584549337e-12,2.395800635705342e-08,1.9868323357318505e-11,-4.670843827729241e-09,-2.9019748446595504e-10,-1.187903414041721e-11,-5.744908325512701e-09,2.0054594482603202e-08,1.039812464691476e-10,-1.906167858022389e-10,-3.048330511888894e-11,-7.895167518897675e-12,-2.930037562818803e-10,1.5580612725000717e-07,-2.7245042947810345e-10,-2.0525121528276326e-08,-1.2585570842196157e-09,3.09986041350877e-11,-2.6041970875751486e-11,2.5732399966894778e-11,-4.924389549319912e-12,6.934062289937294e-11,3.371415508121661e-11,8.516902837531262e-09,4.614108915454612e-11,-2.860955891911676e-11,8.907628422550868e-11,1.5931710186987013e-11,-2.3904586229473334e-08,-3.7825963496748526e-07,-1.1924060713734367e-11,3.265326424136006e-11
business,-1.4615121279542825e-09,1.6064254825662587e-09,0.0,7.1245002601858496e-09,9.461677778674447e-10,-1.5545272118685886e-10,1.6222208841555553e-10,0.0,3.7844530639576574e-10,-2.008031853207834e-09,-1.3682064619137584e-07,1.8245438991837433e-07,1.1335811458682334e-08,4.6402363402573124e-10,1.2080094571349943e-09,1.039812464691476e-10,4.2563882118027765e-05,7.4459499491888575e-09,1.1907511882851127e-09,3.08404225466069e-10,1.1445431182869491e-08,1.9635264559092364e-08,1.0642568822001111e-08,5.221305139567231e-09,-7.694139587754557e-10,6.779202816347706e-07,-1.6301370706924823e-06,-1.0051694105513244e-09,1.9235849539808642e-10,-2.708611444586932e-09,-1.3169559556752685e-09,1.3172249301449568e-09,-1.8023818783845417e-09,1.1175581567151548e-09,-3.479533826003043e-09,-6.223309041647082e-10,1.3628438223540324e-09,1.2970700547263687e-07,4.657824802359172e-10,-1.275515008793982e-09
california-midterm,2.679221049002252e-09,-2.944873931747171e-09,0.0,-1.3060521835990533e-08,-1.7344998908072405e-09,2.8497348380648463e-10,-3.3571572708223855e-08,0.0,-6.937599841958948e-10,3.681092414683919e-09,1.4227425263341503e-09,-3.344725182926905e-07,-2.0780631297347115e-08,-8.506408285892077e-10,-2.2145039394780506e-09,-1.906167858022389e-10,7.4459499491888575e-09,0.00033932398103037834,-2.1828663524287123e-09,-5.653617761122468e-10,-2.0981584451831305e-08,-3.599505820254834e-08,-1.9509789797825253e-08,-9.571614470809982e-09,-3.558480773282658e-07,2.2197661859445947e-09,-1.864828690783345e-09,1.842660755974486e-09,-3.5262856870470215e-10,4.965383904178094e-09,2.4142229472928133e-09,-2.414716027060646e-09,3.304098114921202e-09,-2.048690037999459e-09,6.378626690146919e-09,1.140847226643743e-09,-2.49834386284875e-09,-2.3777684264019937e-07,-8.538651178016793e-10,2.338254055176636e-09
celebrities,4.2845918513399713e-10,-4.709422112030184e-10,0.0,-2.0886296579959777e-09,-2.773800280894946e-10,4.557276328577498e-11,-4.755728158790587e-11,0.0,-1.1094561892077324e-10,5.886777640037257e-10,2.275240050519969e-10,-5.348861479375397e-08,-3.323224246669502e-09,-1.3603389552152458e-10,-3.5414194500235184e-10,-3.048330511888894e-11,1.1907511882851127e-09,-2.1828663524287123e-09,1.936061287463553e-05,-9.0412265904367e-11,-3.355360536749923e-09,-5.7563049200654784e-09,-3.119992149219849e-09,-1.5306859947621941e-09,2.25562601570129e-10,3.5498347983337826e-10,-2.982221200318953e-10,2.9467703916301777e-10,-5.639211787262278e-11,7.940607745873803e-10,3.860808711972838e-10,-3.8615972417420637e-10,5.28389095199454e-10,1.307958218426883e-07,1.0200655877020807e-09,1.8244350285027863e-10,-3.9953343008382e-10,-3.80251089320511e-08,-1.3654952163199803e-10,3.739319782853664e-10
champions-league,1.1097080938074503e-10,-1.2197390127698566e-10,0.0,-5.409544985525879e-10,-7.184134986746925e-11,1.1803332973145768e-11,-1.2317322659583088e-11,0.0,-2.8734884339182517e-11,1.5246737659621785e-10,5.892865381395119e-11,2.9582646182875233e-07,-8.60714152484146e-10,-3.5232740977452546e-11,1.530947537286181e-07,-7.895167518897675e-12,3.08404225466069e-10,-5.653617761122468e-10,-9.0412265904367e-11,1.0033420609849549e-05,-8.690374426466659e-10,-1.490881367900222e-09,-8.080770959599821e-10,2.2875965675701578e-07,5.842065085950353e-11,9.194062221254695e-11,-7.72394458642089e-11,7.632127090849412e-11,-1.4605542791809494e-11,2.0566151902171312e-10,9.99948378975321e-11,2.3522849390217054e-08,1.368526282005287e-10,-8.485480948715511e-11,2.6419670254785904e-10,4.725281632419445e-11,-1.0347904689498392e-10,-9.848492601835236e-09,-3.5366287996185275e-11,9.684827802371535e-11
claude-5,3.2476303676006914e-06,-4.526669150080878e-09,0.0,-2.00757868245518e-08,-6.288905439050142e-06,4.380427507713177e-10,-4.571178252970117e-10,0.0,-1.0664028378820229e-09,5.658336437601147e-09,2.1869475066608394e-09,-5.141294551808225e-07,-5.770467499943792e-08,-1.307549893753622e-09,3.4595571870720174e-06,-2.930037562818803e-10,1.1445431182869491e-08,-2.0981584451831305e-08,-3.355360536749923e-09,-8.690374426466659e-10,0.0012914225148070925,-5.532926817827259e-08,-2.998918311928578e-08,-1.4712864776447573e-08,2.168094610443156e-09,3.4120805668394197e-09,-2.8664936769454647e-09,3.5807202382103803e-05,-5.420377579441192e-10,7.632465992870252e-09,3.7109868844004867e-09,6.85484960183456e-07,5.07884525867648e-09,-3.1491134113126506e-09,9.804811114966488e-09,1.7536363408056243e-09,-1.269825464879852e-06,-1.5803947647151025e-06,-1.312506061945376e-09,3.5942124321565058e-09
climate-science,7.0652118894752554e-09,-7.765749049835163e-09,0.0,-3.444111272295319e-08,-4.573944824518596e-09,-2.8546776063247425e-06,-7.842106855543855e-10,0.0,-1.8294725217273526e-09,-3.0632824638585636e-06,3.751828322064801e-09,0.001038130750133337,-5.479934676069482e-08,-2.243173514204784e-09,1.0429254466858178e-05,1.5580612725000717e-07,1.9635264559092364e-08,-3.599505820254834e-08,-5.7563049200654784e-09,-1.490881367900222e-09,-5.532926817827259e-08,0.0014428585722252574,-5.144808745515643e-08,1.4775150232569511e-05,1.0014845633315315e-06,5.853611240711553e-09,-4.917627025535567e-09,4.8591693045371966e-09,-9.298954847748561e-10,1.3093913773435944e-08,6.3664014126080675e-09,-1.0060706987172965e-06,2.5634939266479373e-06,-5.402476671237626e-09,1.6820690904370777e-08,1.0830474740315826e-06,2.5306504667477262e-06,2.742675037677625e-06,-2.2516760924027897e-09,-3.7139308190525864e-09
colombia-election,3.829436753931763e-09,-4.20913700798554e-09,0.0,-1.866753113293781e-08,-2.479137596362837e-09,4.073153774267561e-10,-4.2505239320023145e-10,0.0,-9.915979059944645e-10,5.261421259981746e-09,2.033539757294394e-09,-4.780648297784885e-07,-2.9701958817323237e-08,-1.2158292256652874e-09,-3.1652120606929806e-09,-2.7245042947810345e-10,1.0642568822001111e-08,-1.9509789797825253e-08,-3.119992149219849e-09,-8.080770959599821e-10,-2.998918311928578e-08,-5.144808745515643e-08,0.0005100497315493788,-1.3680801837025026e-08,2.0160093346928773e-09,3.172733440846935e-09,-2.665417820202586e-09,2.633732974957348e-09,-5.040154495601318e-10,7.097071601136799e-09,3.450672384793282e-09,-3.4513771485105406e-09,4.722579633579552e-09,-2.92821263547881e-09,9.11703328695312e-09,1.6306240584208814e-09,-3.570907229142599e-09,-3.398567582840529e-07,-1.220437733657067e-09,3.3420893069865587e-09
colorado-midterm,1.87874357585706e-09,-4.2032602667382304e-06,0.0,-9.158397552096827e-09,-1.2162790854425863e-09,1.9983125400958812e-10,-2.0853313540370202e-10,0.0,-4.864836046208489e-10,-2.02299499308518e-06,9.976662367759502e-10,-8.483523328839557e-07,-1.4571950890982403e-08,-5.964927726544997e-10,-1.1031176086116703e-05,-2.0525121528276326e-08,5.221305139567231e-09,-9.571614470809982e-09,-1.5306859947621941e-09,2.2875965675701578e-07,-1.4712864776447573e-08,1.4775150232569511e-05,-1.3680801837025026e-08,0.0001279174657212527,-8.303483908974204e-08,1.5565611741146256e-09,-1.3076692287812273e-09,1.2921244624666703e-09,-2.472728625225644e-10,3.481863922767033e-09,1.6929196098254127e-09,2.700703166803927e-07,2.3169245813893897e-09,-1.4365978683421437e-09,4.472868680009422e-09,7.999934902308205e-10,1.759986120672191e-05,0.00028994254892256014,-5.987537330360091e-10,1.6396481307583035e-09
comex-gold-futures,-2.768525289338045e-10,3.0430329580273703e-10,0.0,1.349585731582474e-09,1.7923145288221076e-10,-2.944722672295768e-11,1.5216985531932097e-08,0.0,7.168845070442909e-11,-3.8037911975337775e-10,-1.4701656161737822e-10,3.4562121174237064e-08,2.1473294746072444e-09,8.789945297606806e-11,-1.61355600494249e-07,-1.2585570842196157e-09,-7.694139587754557e-10,-3.558480773282658e-07,2.25562601570129e-10,5.842065085950353e-11,2.168094610443156e-09,1.0014845633315315e-06,2.0160093346928773e-09,-8.303483908974204e-08,6.577582265680978e-05,-2.2937558005870686e-10,1.9269874699734315e-10,-1.904080629885133e-10,3.643824426376917e-11,-5.130890903946214e-10,-2.4946942269541664e-10,6.116980251803088e-09,-3.414230861249365e-10,2.1169773141068203e-10,8.994217300499422e-07,-1.1788741356039115e-10,2.581619074818272e-10,3.846308738153948e-08,8.823262915158948e-11,-2.1778558728187928e-07
comex-silver-futures,-4.357019888823969e-10,4.789031608825774e-10,0.0,2.1239364859059646e-09,2.820689440397108e-10,-4.634313906998985e-11,4.836120427016784e-11,0.0,1.1282107724323457e-10,-5.986289511032841e-10,-2.3137013969874744e-10,5.4392802527771664e-08,-4.69255063469972e-07,1.383334536651798e-10,3.6012846762974884e-10,3.09986041350877e-11,6.779202816347706e-07,2.2197661859445947e-09,3.5498347983337826e-10,9.194062221254695e-11,3.4120805668394197e-09,5.853611240711553e-09,3.172733440846935e-09,1.5565611741146256e-09,-2.2937558005870686e-10,8.568619024906809e-05,3.0326335701262855e-10,-2.996583490237972e-10,6.579028501271489e-07,-8.074838182615754e-10,-3.9260729910017837e-10,3.9268748503164677e-10,-5.373211443937907e-10,3.3316337391884413e-10,-1.0373090851426479e-09,-1.855275830431254e-10,4.062872641138399e-10,3.866789688260788e-08,1.3885779607548537e-10,-3.8025303762536014e-10
commodities,3.6603385286437407e-10,-4.023272181437852e-10,0.0,-1.784322025174985e-09,-2.3696651609296646e-10,3.893293622811671e-11,-4.062831563742575e-11,0.0,-9.478114546499648e-11,5.029090226797542e-10,-3.3991801824755443e-07,-4.569546980586791e-08,-2.8390395564993707e-09,-1.162141287327572e-10,-3.0254443150648207e-10,-2.6041970875751486e-11,-1.6301370706924823e-06,-1.864828690783345e-09,-2.982221200318953e-10,-7.72394458642089e-11,-2.8664936769454647e-09,-4.917627025535567e-09,-2.665417820202586e-09,-1.3076692287812273e-09,1.9269874699734315e-10,3.0326335701262855e-10,1.2402249635896792e-05,2.5174339992686384e-10,-4.817594042159594e-11,7.740474239792406e-08,3.298299434458012e-10,-3.2989730775951263e-10,4.514042481477943e-10,-2.798910184036863e-10,8.71444819473786e-10,1.5586198311393465e-10,-3.4132250126922887e-10,-3.2484954485534864e-08,-1.166546295281818e-10,3.1945111102752676e-10
congress,-3.219854960197133e-06,3.975445999935962e-10,0.0,1.7631111040177458e-09,-7.324630635931101e-08,-3.8470125463521033e-11,4.014535124671075e-11,0.0,9.365444558946826e-11,-4.969307499918932e-10,-1.9206377645842902e-10,4.515227020757742e-08,-1.7588448783789387e-07,1.1483264675410864e-10,7.109422976295159e-07,2.5732399966894778e-11,-1.0051694105513244e-09,1.842660755974486e-09,2.9467703916301777e-10,7.632127090849412e-11,3.5807202382103803e-05,4.8591693045371966e-09,2.633732974957348e-09,1.2921244624666703e-09,-1.904080629885133e-10,-2.996583490237972e-10,2.5174339992686384e-10,8.043391778886958e-05,4.760325451650202e-11,-6.703042655648996e-10,-3.259091282414514e-10,1.0063639097391285e-07,-4.460382324945082e-10,2.765638463796788e-10,-8.61085620238429e-10,-1.5400919186405867e-10,-3.6137278429657027e-07,4.396723177609679e-07,1.1526791114740509e-10,-3.156536729899802e-10
connecticut-primary,6.921493339894096e-11,-7.607780370719876e-11,0.0,-3.374052131197936e-10,-4.480902927640788e-11,7.361998260452328e-12,-7.682584927459424e-12,0.0,-1.7922579071575984e-11,9.509725463401058e-11,3.6755096874422226e-11,-8.640755150093445e-09,-5.368463388900538e-10,-2.1975435106093826e-11,-5.720944255039912e-11,-4.924389549319912e-12,1.9235849539808642e-10,-3.5262856870470215e-10,-5.639211787262278e-11,-1.4605542791809494e-11,-5.420377579441192e-10,-9.298954847748561e-10,-5.040154495601318e-10,-2.472728625225644e-10,3.643824426376917e-11,6.579028501271489e-07,-4.817594042159594e-11,4.760325451650202e-11,4.235664983745678e-06,1.28275610687639e-10,6.236897868852626e-11,-6.238171689962973e-11,8.53579927841383e-11,-5.2925810129783924e-11,1.647852914934515e-10,2.947262034983545e-11,-6.45421564372702e-11,-6.142721345550741e-09,-2.205873131757376e-11,6.040640012108418e-11
crypto-prices,-9.746196046746346e-10,1.071256090737635e-09,0.0,4.751022926375565e-09,6.309586133313537e-10,-1.0366473652234767e-10,1.0817893649802694e-10,0.0,3.231712226324034e-08,-1.3390701134219913e-09,3.3460929908774e-08,1.216709885413735e-07,7.559365311590424e-09,3.094374121868095e-10,8.055695721144163e-10,6.934062289937294e-11,-2.708611444586932e-09,4.965383904178094e-09,7.940607745873803e-10,2.0566151902171312e-10,7.632465992870252e-09,1.3093913773435944e-08,7.097071601136799e-09,3.481863922767033e-09,-5.130890903946214e-10,-8.074838182615754e-10,7.740474239792406e-08,-6.703042655648996e-10,1.28275610687639e-10,1.090511905105054e-05,-8.782213081534036e-10,8.784006756634612e-10,2.0202927335700656e-08,7.452514885546829e-10,-2.3203515161368133e-09,-4.150057246824683e-10,9.088219536264286e-10,8.649602557470314e-08,3.1061031110781385e-10,-8.505861223111169e-10
