category_a,category_b,correlation,abs_correlation
democratic-primary,fdv,-0.002061090961646287,0.002061090961646287
best-of-2025,foreign-policy,0.0018369213005953958,0.0018369213005953958
celebrities,foreign-policy,0.0017934559451396835,0.0017934559451396835
abraham-accords,foreign-policy,0.0016691089263501013,0.0016691089263501013
colorado-midterm,foreign-policy,-0.0013742194877108956,0.0013742194877108956
big-tech,comex-silver-futures,-0.0013701892121987871,0.0013701892121987871
big-tech,climate-science,-0.0011077429637731434,0.0011077429637731434
colorado-midterm,comex-gold-futures,-0.0009095319518902396,0.0009095319518902396
fdv,foreign-policy,-0.0008476550666049451,0.0008476550666049451
comex-gold-futures,democratic-primary,0.0006881567203862023,0.0006881567203862023
anthropic,felix,-0.0005566452904809691,0.0005566452904809691
bernie-sanders,business,0.0005272067468666871,0.0005272067468666871
claude-5,felix,-0.0004711024821044397,0.0004711024821044397
economic-policy,felix,0.0003106610029483369,0.0003106610029483369
democratic-primary,economic-policy,0.0002918655794611225,0.0002918655794611225
big-tech,felix,-0.0002695821052011282,0.0002695821052011282
best-of-2025,extended,0.00026241907268372043,0.00026241907268372043
best-of-2025,colorado-midterm,-0.0002551482241488966,0.0002551482241488966
abraham-accords,felix,-0.00025377710435911586,0.00025377710435911586
big-tech,democratic-primary,-0.0002532720122581995,0.0002532720122581995
abraham-accords,democratic-primary,-0.00023842323598644973,0.00023842323598644973
business,felix,0.00022870229212053168,0.00022870229212053168
delaware-midterm,felix,0.00021936310998951932,0.00021936310998951932
business,democratic-primary,0.0002148654848222001,0.0002148654848222001
best-of-2025,fdv,-0.00021416448705200073,0.00021416448705200073
best-of-2025,felix,-0.00020989716065260899,0.00020989716065260899
felix,formula1,-0.0002078171574610142,0.0002078171574610142
delaware-midterm,democratic-primary,0.00020609133622133952,0.00020609133622133952
best-of-2025,democratic-primary,-0.00019719809000714965,0.00019719809000714965
bundesliga,felix,0.00019555315611468943,0.00019555315611468943
democratic-primary,formula1,-0.00019524392990647962,0.00019524392990647962
climate-science,felix,-0.0001916818430489946,0.0001916818430489946
big-tech,economic-policy,0.00018602897678451027,0.00018602897678451027
climate-science,democratic-primary,-0.0001800848244958979,0.0001800848244958979
airdrops,felix,-0.00017594334437790244,0.00017594334437790244
abraham-accords,economic-policy,0.0001751225105243559,0.0001751225105243559
business,economic-policy,-0.00015781927869326702,0.00015781927869326702
epstein,felix,-0.000152876734966052,0.000152876734966052
abraham-accords,big-tech,-0.00015196595197728688,0.00015196595197728688
delaware-midterm,economic-policy,-0.00015137464285759202,0.00015137464285759202
best-of-2025,economic-policy,0.00014484252950338488,0.00014484252950338488
democratic-primary,epstein,-0.00014362747951474308,0.00014362747951474308
economic-policy,formula1,0.000143407193633623,0.000143407193633623
big-tech,business,0.0001369507372591967,0.0001369507372591967
bundesliga,democratic-primary,-0.0001363834646493346,0.0001363834646493346
california-midterm,felix,-0.00013556868218403417,0.00013556868218403417
climate-science,economic-policy,0.00013227278978317217,0.00013227278978317217
base,felix,-0.0001322669406327709,0.0001322669406327709
colombia-election,felix,-0.0001314313283828246,0.0001314313283828246
big-tech,delaware-midterm,0.000131358279630626,0.000131358279630626
abraham-accords,business,0.00012892161931725692,0.00012892161931725692
california-midterm,democratic-primary,-0.0001273665880393885,0.0001273665880393885
best-of-2025,big-tech,-0.0001256899116902431,0.0001256899116902431
commodities,felix,-0.00012553380033174087,0.00012553380033174087
big-tech,formula1,-0.00012444437117576436,0.00012444437117576436
base,democratic-primary,-0.00012426460645191276,0.00012426460645191276
abraham-accords,delaware-midterm,0.00012365703507428278,0.00012365703507428278
colombia-election,democratic-primary,-0.00012347954990725777,0.00012347954990725777
commodities,democratic-primary,-0.00011793883051962442,0.00011793883051962442
bernie-sanders,felix,-0.00011755430415472942,0.00011755430415472942
abraham-accords,formula1,-0.0001171484737357269,0.0001171484737357269
business,delaware-midterm,-0.00011143892365600457,0.00011143892365600457
congress,felix,-0.00011071774970958993,0.00011071774970958993
bernie-sanders,democratic-primary,-0.00011044210497825483,0.00011044210497825483
anthropic,democratic-primary,-0.00010942501695704582,0.00010942501695704582
abraham-accords,climate-science,-0.00010805284621532698,0.00010805284621532698
best-of-2025,business,0.00010663011507584825,0.00010663011507584825
business,formula1,0.00010557345009292082,0.00010557345009292082
economic-policy,epstein,0.00010549477146739373,0.00010549477146739373
congress,democratic-primary,-0.00010401917160164295,0.00010401917160164295
colorado-midterm,economic-policy,0.0001026950402852111,0.0001026950402852111
best-of-2025,delaware-midterm,0.00010227581649794282,0.00010227581649794282
delaware-midterm,formula1,0.00010126230100265402,0.00010126230100265402
bundesliga,economic-policy,0.00010017402299144465,0.00010017402299144465
business,climate-science,9.737652914749435e-05,9.737652914749435e-05
best-of-2025,formula1,-9.689263369133649e-05,9.689263369133649e-05
california-midterm,economic-policy,9.355110277777678e-05,9.355110277777678e-05
climate-science,delaware-midterm,9.340010576947686e-05,9.340010576947686e-05
big-tech,epstein,-9.154513218583986e-05,9.154513218583986e-05
base,economic-policy,9.127268892708354e-05,9.127268892708354e-05
colombia-election,economic-policy,9.069606277554643e-05,9.069606277554643e-05
big-tech,claude-5,-8.978560298296709e-05,8.978560298296709e-05
best-of-2025,climate-science,-8.936970763499665e-05,8.936970763499665e-05
big-tech,colorado-midterm,-8.911561120018038e-05,8.911561120018038e-05
climate-science,formula1,-8.848408690275438e-05,8.848408690275438e-05
big-tech,bundesliga,-8.692794959202233e-05,8.692794959202233e-05
commodities,economic-policy,8.662638942656156e-05,8.662638942656156e-05
abraham-accords,colorado-midterm,-8.389096059140207e-05,8.389096059140207e-05
celebrities,felix,-8.218292427792528e-05,8.218292427792528e-05
abraham-accords,bundesliga,-8.183155673066558e-05,8.183155673066558e-05
big-tech,california-midterm,-8.118078223971356e-05,8.118078223971356e-05
bernie-sanders,economic-policy,8.112002427685031e-05,8.112002427685031e-05
2025-predictions,democratic-primary,-8.10749087191828e-05,8.10749087191828e-05
anthropic,economic-policy,8.037297037934668e-05,8.037297037934668e-05
claude-5,economic-policy,7.950008108031436e-05,7.950008108031436e-05
base,big-tech,-7.920364447038054e-05,7.920364447038054e-05
big-tech,colombia-election,-7.870326595369958e-05,7.870326595369958e-05
business,epstein,7.766309840098118e-05,7.766309840098118e-05
celebrities,democratic-primary,-7.721074286293808e-05,7.721074286293808e-05
abraham-accords,california-midterm,-7.642133305188209e-05,7.642133305188209e-05
congress,economic-policy,7.640236237116742e-05,7.640236237116742e-05
business,colorado-midterm,7.560199342607627e-05,7.560199342607627e-05
big-tech,commodities,-7.517172804424384e-05,7.517172804424384e-05
abraham-accords,base,-7.456011048428206e-05,7.456011048428206e-05
delaware-midterm,epstein,7.449168365869526e-05,7.449168365869526e-05
abraham-accords,colombia-election,-7.408906805009804e-05,7.408906805009804e-05
bundesliga,business,7.374607192937138e-05,7.374607192937138e-05
colorado-midterm,delaware-midterm,7.251474502324042e-05,7.251474502324042e-05
2026-fifa-world-cup,felix,-7.127768031399042e-05,7.127768031399042e-05
best-of-2025,epstein,-7.127722110130524e-05,7.127722110130524e-05
abraham-accords,commodities,-7.076457637463227e-05,7.076457637463227e-05
bundesliga,delaware-midterm,7.073461108737557e-05,7.073461108737557e-05
epstein,formula1,-7.057089021565622e-05,7.057089021565622e-05
bernie-sanders,big-tech,-7.039347298494596e-05,7.039347298494596e-05
anthropic,big-tech,-6.974520248920818e-05,6.974520248920818e-05
business,california-midterm,6.887041319196337e-05,6.887041319196337e-05
colorado-midterm,formula1,-6.869800571965018e-05,6.869800571965018e-05
best-of-2025,bundesliga,-6.768227359566398e-05,6.768227359566398e-05
base,business,6.719309140033857e-05,6.719309140033857e-05
bundesliga,formula1,-6.701156730952263e-05,6.701156730952263e-05
2026-fifa-world-cup,democratic-primary,-6.696528135186274e-05,6.696528135186274e-05
business,colombia-election,6.676859099217141e-05,6.676859099217141e-05
big-tech,congress,-6.629963044889968e-05,6.629963044889968e-05
abraham-accords,bernie-sanders,-6.626645981035547e-05,6.626645981035547e-05
california-midterm,delaware-midterm,6.605805251872796e-05,6.605805251872796e-05
abraham-accords,anthropic,-6.565619597579207e-05,6.565619597579207e-05
climate-science,epstein,-6.509163375831036e-05,6.509163375831036e-05
abraham-accords,claude-5,-6.494313795875029e-05,6.494313795875029e-05
colombia-election,delaware-midterm,6.404205936835029e-05,6.404205936835029e-05
climate-science,colorado-midterm,-6.336416353208571e-05,6.336416353208571e-05
best-of-2025,california-midterm,-6.320751772066306e-05,6.320751772066306e-05
california-midterm,formula1,-6.25811546093987e-05,6.25811546093987e-05
bundesliga,climate-science,-6.180866336746509e-05,6.180866336746509e-05
base,best-of-2025,-6.166811434041116e-05,6.166811434041116e-05
best-of-2025,colombia-election,-6.127851863699898e-05,6.127851863699898e-05
commodities,delaware-midterm,6.116839259330332e-05,6.116839259330332e-05
base,formula1,-6.105700614700114e-05,6.105700614700114e-05
colombia-election,formula1,-6.0671271192846956e-05,6.0671271192846956e-05
2025-predictions,economic-policy,5.954973933934563e-05,5.954973933934563e-05
anthropic,business,5.916894098661327e-05,5.916894098661327e-05
best-of-2025,commodities,-5.852885623126007e-05,5.852885623126007e-05
business,claude-5,5.852633769376046e-05,5.852633769376046e-05
commodities,formula1,-5.794885692406103e-05,5.794885692406103e-05
california-midterm,climate-science,-5.772223623025132e-05,5.772223623025132e-05
basketball,felix,5.763555716579472e-05,5.763555716579472e-05
bernie-sanders,delaware-midterm,5.728025287665228e-05,5.728025287665228e-05
