category_a,category_b,correlation,abs_correlation
democratic-primary,fdv,-0.0021125767825729805,0.0021125767825729805
best-of-2025,foreign-policy,0.002028414471774714,0.002028414471774714
big-tech,comex-silver-futures,-0.0017881740808104027,0.0017881740808104027
abraham-accords,foreign-policy,0.0015431410425820757,0.0015431410425820757
colorado-midterm,foreign-policy,-0.0015066388867710748,0.0015066388867710748
epstein,foreign-policy,0.0014719891014928984,0.0014719891014928984
bundesliga,comex-gold-futures,-0.0010945503201925109,0.0010945503201925109
fdv,foreign-policy,-0.0009449843255074973,0.0009449843255074973
bernie-sanders,fdv,-0.0009415306543368422,0.0009415306543368422
colorado-midterm,comex-gold-futures,-0.0009051858846038171,0.0009051858846038171
climate-science,felix,0.0007464226569224886,0.0007464226569224886
comex-gold-futures,democratic-primary,0.000684545685152726,0.000684545685152726
anthropic,felix,-0.0005900989793259431,0.0005900989793259431
claude-5,felix,-0.0004558037742051959,0.0004558037742051959
bernie-sanders,foreign-policy,0.00040807805459608414,0.00040807805459608414
best-of-2025,champions-league,0.00031871459415624303,0.00031871459415624303
climate-science,congress,-0.00028004986277820233,0.00028004986277820233
best-of-2025,extended,0.0002790751938966853,0.0002790751938966853
anthropic,congress,-0.0002639461579500271,0.0002639461579500271
brazil,foreign-policy,0.0002636912913206636,0.0002636912913206636
congress,felix,-0.00025879173614484205,0.00025879173614484205
epstein,felix,0.00025762709042718654,0.00025762709042718654
celebrities,democratic-primary,0.0002575581768598682,0.0002575581768598682
best-of-2025,colorado-midterm,-0.0002563699741556485,0.0002563699741556485
congress,democratic-primary,-0.0002301968583651431,0.0002301968583651431
democratic-primary,epstein,0.0002291608987579827,0.0002291608987579827
best-of-2025,fdv,-0.0002227610712835318,0.0002227610712835318
abraham-accords,felix,-0.00021991389755821267,0.00021991389755821267
delaware-midterm,felix,0.00021419725384777945,0.00021419725384777945
best-of-2025,felix,-0.00020701841921219897,0.00020701841921219897
business,felix,0.00020694842356468768,0.00020694842356468768
abraham-accords,democratic-primary,-0.00019561477921536906,0.00019561477921536906
delaware-midterm,democratic-primary,0.00019052978909111712,0.00019052978909111712
best-of-2025,democratic-primary,-0.00018414417104762102,0.00018414417104762102
business,democratic-primary,0.00018408190948396308,0.00018408190948396308
celebrities,congress,0.0001677578163781782,0.0001677578163781782
celebrities,epstein,-0.00016700285246256888,0.00016700285246256888
bundesliga,celebrities,0.00016278386602234732,0.00016278386602234732
airdrops,felix,-0.0001608351782170407,0.0001608351782170407
best-of-2025,brazil,-0.00015907843012892518,0.00015907843012892518
colombia-election,felix,-0.00015664224986654382,0.00015664224986654382
california-midterm,felix,-0.00015067795926117542,0.00015067795926117542
bundesliga,epstein,0.0001448360036391952,0.0001448360036391952
abraham-accords,celebrities,0.00014255584739743184,0.00014255584739743184
colombia-election,democratic-primary,-0.00013933425519563203,0.00013933425519563203
celebrities,delaware-midterm,-0.00013885011984924662,0.00013885011984924662
elon-musk,felix,-0.00013427672058542004,0.00013427672058542004
best-of-2025,celebrities,0.00013419654921926832,0.00013419654921926832
business,celebrities,-0.00013415117560279773,0.00013415117560279773
california-midterm,democratic-primary,-0.00013402898161856682,0.00013402898161856682
felix,fifa-world-cup,-0.00013144339547604224,0.00013144339547604224
big-tech,felix,-0.00013133968713885304,0.00013133968713885304
anthropic,democratic-primary,-0.00012962564830789808,0.00012962564830789808
abraham-accords,congress,-0.0001274116341890558,0.0001274116341890558
bernie-sanders,felix,-0.00012431055366340625,0.00012431055366340625
congress,delaware-midterm,0.00012409957921976757,0.00012409957921976757
abraham-accords,bundesliga,-0.0001236339315645589,0.0001236339315645589
delaware-midterm,epstein,-0.0001235410913574688,0.0001235410913574688
base,felix,-0.00012137213184473934,0.00012137213184473934
bundesliga,delaware-midterm,0.00012042007766481429,0.00012042007766481429
best-of-2025,congress,-0.00011994037390055805,0.00011994037390055805
business,congress,0.00011989982048426945,0.00011989982048426945
democratic-primary,elon-musk,-0.00011943997784008799,0.00011943997784008799
best-of-2025,epstein,0.00011940060379461606,0.00011940060379461606
business,epstein,-0.00011936023288169168,0.00011936023288169168
democratic-primary,fifa-world-cup,-0.00011691971753880909,0.00011691971753880909
big-tech,democratic-primary,-0.00011682746832806014,0.00011682746832806014
best-of-2025,bundesliga,-0.00011638419107509749,0.00011638419107509749
bundesliga,business,0.00011634484005094418,0.00011634484005094418
celebrities,climate-science,0.00011138480623437393,0.00011138480623437393
bernie-sanders,democratic-primary,-0.00011057501039728983,0.00011057501039728983
base,democratic-primary,-0.00010796126591963786,0.00010796126591963786
abraham-accords,delaware-midterm,0.0001054563123154711,0.0001054563123154711
abraham-accords,business,0.00010188747613049315,0.00010188747613049315
celebrities,colombia-election,0.00010154096178507153,0.00010154096178507153
celebrities,colorado-midterm,9.947529050114828e-05,9.947529050114828e-05
best-of-2025,delaware-midterm,9.927248488567437e-05,9.927248488567437e-05
business,delaware-midterm,-9.923891955421274e-05,9.923891955421274e-05
climate-science,epstein,9.910398736259746e-05,9.910398736259746e-05
california-midterm,celebrities,9.767470089472964e-05,9.767470089472964e-05
commodities,felix,-9.60176906610526e-05,9.60176906610526e-05
best-of-2025,business,9.591292083062816e-05,9.591292083062816e-05
anthropic,celebrities,9.446573624495343e-05,9.446573624495343e-05
colombia-election,congress,-9.075390532452867e-05,9.075390532452867e-05
colombia-election,epstein,9.034548367718364e-05,9.034548367718364e-05
colorado-midterm,epstein,8.85075645952335e-05,8.85075645952335e-05
bundesliga,colombia-election,-8.80630893051769e-05,8.80630893051769e-05
california-midterm,congress,-8.72983710393157e-05,8.72983710393157e-05
celebrities,elon-musk,8.704284677477241e-05,8.704284677477241e-05
california-midterm,epstein,8.690550040324394e-05,8.690550040324394e-05
commodities,democratic-primary,-8.54083328428998e-05,8.54083328428998e-05
celebrities,fifa-world-cup,8.520618676190424e-05,8.520618676190424e-05
big-tech,celebrities,8.51389594058607e-05,8.51389594058607e-05
bundesliga,california-midterm,-8.47100101922937e-05,8.47100101922937e-05
2025-predictions,felix,8.460116856014033e-05,8.460116856014033e-05
abraham-accords,climate-science,-8.459647659076008e-05,8.459647659076008e-05
anthropic,epstein,8.40503426591137e-05,8.40503426591137e-05
climate-science,delaware-midterm,8.23973981277907e-05,8.23973981277907e-05
anthropic,bundesliga,-8.192698218505089e-05,8.192698218505089e-05
bernie-sanders,celebrities,8.058243028155937e-05,8.058243028155937e-05
business,climate-science,7.960891814465734e-05,7.960891814465734e-05
base,celebrities,7.867764292149583e-05,7.867764292149583e-05
congress,elon-musk,-7.779597648578229e-05,7.779597648578229e-05
elon-musk,epstein,7.744586966933575e-05,7.744586966933575e-05
abraham-accords,colombia-election,-7.712010180795289e-05,7.712010180795289e-05
congress,fifa-world-cup,-7.615443137934456e-05,7.615443137934456e-05
big-tech,congress,-7.609434582373294e-05,7.609434582373294e-05
epstein,fifa-world-cup,7.581171204174995e-05,7.581171204174995e-05
big-tech,epstein,7.575189689039176e-05,7.575189689039176e-05
abraham-accords,colorado-midterm,-7.555122972995028e-05,7.555122972995028e-05
bundesliga,elon-musk,-7.548935773454893e-05,7.548935773454893e-05
2025-predictions,democratic-primary,7.525326545073784e-05,7.525326545073784e-05
colombia-election,delaware-midterm,7.511537109359746e-05,7.511537109359746e-05
abraham-accords,california-midterm,-7.418368651073924e-05,7.418368651073924e-05
bundesliga,fifa-world-cup,-7.389648376631791e-05,7.389648376631791e-05
big-tech,bundesliga,-7.383817972275593e-05,7.383817972275593e-05
colorado-midterm,delaware-midterm,7.358728171644622e-05,7.358728171644622e-05
best-of-2025,colombia-election,-7.259787463654808e-05,7.259787463654808e-05
business,colombia-election,7.257332834128427e-05,7.257332834128427e-05
california-midterm,delaware-midterm,7.225528767093318e-05,7.225528767093318e-05
abraham-accords,anthropic,-7.174648603382658e-05,7.174648603382658e-05
business,colorado-midterm,7.109695232811797e-05,7.109695232811797e-05
2026-fifa-world-cup,felix,-7.064408014047543e-05,7.064408014047543e-05
base,congress,-7.031943790298117e-05,7.031943790298117e-05
base,epstein,7.000297790529709e-05,7.000297790529709e-05
