category_a,category_b,correlation,abs_correlation
california-midterm,comex-gold-futures,-0.0023885824849260826,0.0023885824849260826
2025-predictions,felix,0.0023140975515457164,0.0023140975515457164
bernie-sanders,congress,-0.002228318385801817,0.002228318385801817
bitcoin,foreign-policy,0.002117500301566504,0.002117500301566504
democratic-primary,fdv,-0.0020595599120325917,0.0020595599120325917
2025-predictions,economic-policy,0.001928567446150237,0.001928567446150237
airdrops,climate-science,-0.0017814460437748643,0.0017814460437748643
abraham-accords,foreign-policy,-0.0014843158128402683,0.0014843158128402683
elon-musk,foreign-policy,-0.001442704912944928,0.001442704912944928
big-tech,comex-silver-futures,-0.0013713023152933262,0.0013713023152933262
climate-science,economic-policy,-0.0012160961509560923,0.0012160961509560923
bernie-sanders,epstein,-0.0011411321740209045,0.0011411321740209045
champions-league,fdv,0.0011393602566216847,0.0011393602566216847
climate-science,foreign-policy,-0.0011390144780874531,0.0011390144780874531
bundesliga,comex-gold-futures,-0.0010267266036395229,0.0010267266036395229
bernie-sanders,fdv,-0.0009506090745809932,0.0009506090745809932
colorado-midterm,comex-gold-futures,-0.0009099427753428895,0.0009099427753428895
comex-gold-futures,epstein,-0.0007978453900030554,0.0007978453900030554
comex-gold-futures,democratic-primary,0.0006869821294928151,0.0006869821294928151
epstein,extended,0.0005570436926272385,0.0005570436926272385
anthropic,felix,-0.000555682348343624,0.000555682348343624
claude-5,felix,-0.00046716023225239163,0.00046716023225239163
best-of-2025,champions-league,0.0004411296426135972,0.0004411296426135972
crypto-prices,economic-policy,0.0003319809965040181,0.0003319809965040181
celebrities,democratic-primary,0.00030513480022767995,0.00030513480022767995
felix,foreign-policy,0.0002871005311497115,0.0002871005311497115
best-of-2025,extended,0.00026165365040657786,0.00026165365040657786
big-tech,felix,-0.00026036354143426775,0.00026036354143426775
best-of-2025,colorado-midterm,-0.00025277559662327965,0.00025277559662327965
abraham-accords,felix,-0.0002450990815124724,0.0002450990815124724
big-tech,democratic-primary,-0.0002446114053121654,0.0002446114053121654
abraham-accords,democratic-primary,-0.00023027045353283792,0.00023027045353283792
business,felix,0.0002208818152768562,0.0002208818152768562
best-of-2025,fdv,-0.00021341133504826395,0.00021341133504826395
crypto-prices,felix,0.00021206027082276715,0.00021206027082276715
delaware-midterm,felix,0.00021186202021937,0.00021186202021937
business,democratic-primary,0.00020751834509983528,0.00020751834509983528
best-of-2025,felix,-0.0002027197889237589,0.0002027197889237589
crypto-prices,democratic-primary,0.00019923050889184726,0.00019923050889184726
delaware-midterm,democratic-primary,0.00019904425255798147,0.00019904425255798147
big-tech,celebrities,0.0001944872831107821,0.0001944872831107821
best-of-2025,democratic-primary,-0.0001904551312371197,0.0001904551312371197
abraham-accords,celebrities,0.0001830849826120677,0.0001830849826120677
airdrops,felix,-0.00017580458841401426,0.00017580458841401426
elon-musk,felix,-0.00016925999327124322,0.00016925999327124322
business,celebrities,-0.00016499508304859486,0.00016499508304859486
best-of-2025,brazil,-0.00016284602423295805,0.00016284602423295805
democratic-primary,elon-musk,-0.00015901967145295508,0.00015901967145295508
celebrities,crypto-prices,-0.00015840553443412467,0.00015840553443412467
celebrities,delaware-midterm,-0.00015825744449412182,0.00015825744449412182
epstein,felix,0.00015365586998832473,0.00015365586998832473
best-of-2025,celebrities,0.00015142834808355056,0.00015142834808355056
abraham-accords,big-tech,-0.00014677013193799748,0.00014677013193799748
democratic-primary,epstein,0.00014435960613093352,0.00014435960613093352
bundesliga,celebrities,0.00013659858277441952,0.00013659858277441952
big-tech,business,0.00013226835845664986,0.00013226835845664986
california-midterm,felix,-0.0001309330785858075,0.0001309330785858075
base,felix,-0.00012774424029685905,0.00012774424029685905
big-tech,crypto-prices,0.00012698584480775094,0.00012698584480775094
colombia-election,felix,-0.00012693720181032521,0.00012693720181032521
big-tech,delaware-midterm,0.00012686712846234828,0.00012686712846234828
celebrities,elon-musk,0.000126434431062555,0.000126434431062555
abraham-accords,business,0.000124513797101931,0.000124513797101931
california-midterm,democratic-primary,-0.00012301155598933028,0.00012301155598933028
best-of-2025,big-tech,-0.00012139258124991687,0.00012139258124991687
commodities,felix,-0.00012124133918199712,0.00012124133918199712
base,democratic-primary,-0.00012001564415437328,0.00012001564415437328
abraham-accords,crypto-prices,0.00011954098394886597,0.00011954098394886597
abraham-accords,delaware-midterm,0.0001194292276443668,0.0001194292276443668
colombia-election,democratic-primary,-0.00011925743193601351,0.00011925743193601351
celebrities,epstein,-0.00011477840761970876,0.00011477840761970876
commodities,democratic-primary,-0.0001139061721002225,0.0001139061721002225
big-tech,bundesliga,-0.00010950429538409938,0.00010950429538409938
anthropic,democratic-primary,-0.00010857245142473302,0.00010857245142473302
business,crypto-prices,-0.00010772961437337367,0.00010772961437337367
business,delaware-midterm,-0.00010762890026520714,0.00010762890026520714
celebrities,colorado-midterm,0.00010736455167047995,0.00010736455167047995
crypto-prices,delaware-midterm,-0.00010333043356234873,0.00010333043356234873
abraham-accords,bundesliga,-0.0001030843338220973,0.0001030843338220973
best-of-2025,business,0.00010298451757076729,0.00010298451757076729
big-tech,elon-musk,-0.00010135620007609032,0.00010135620007609032
bernie-sanders,felix,-9.979962105310762e-05,9.979962105310762e-05
best-of-2025,crypto-prices,9.887153751989759e-05,9.887153751989759e-05
best-of-2025,delaware-midterm,9.877910463798111e-05,9.877910463798111e-05
california-midterm,celebrities,9.780485617612479e-05,9.780485617612479e-05
base,celebrities,9.542284642283737e-05,9.542284642283737e-05
abraham-accords,elon-musk,-9.541394085898109e-05,9.541394085898109e-05
celebrities,colombia-election,9.482000194719302e-05,9.482000194719302e-05
bernie-sanders,democratic-primary,-9.376168960117445e-05,9.376168960117445e-05
bundesliga,business,9.289898044792213e-05,9.289898044792213e-05
big-tech,epstein,9.201214534166642e-05,9.201214534166642e-05
celebrities,commodities,9.056528624678028e-05,9.056528624678028e-05
bundesliga,crypto-prices,8.918879504975211e-05,8.918879504975211e-05
bundesliga,delaware-midterm,8.910541435629978e-05,8.910541435629978e-05
big-tech,claude-5,-8.742692649536288e-05,8.742692649536288e-05
anthropic,celebrities,8.632451570002318e-05,8.632451570002318e-05
big-tech,colorado-midterm,-8.60688254674008e-05,8.60688254674008e-05
business,elon-musk,8.598646853182266e-05,8.598646853182266e-05
best-of-2025,bundesliga,-8.526035375085112e-05,8.526035375085112e-05
celebrities,claude-5,8.311495292564028e-05,8.311495292564028e-05
celebrities,foreign-policy,-8.267854977551035e-05,8.267854977551035e-05
crypto-prices,elon-musk,8.255235398666033e-05,8.255235398666033e-05
delaware-midterm,elon-musk,8.247517755976145e-05,8.247517755976145e-05
abraham-accords,colorado-midterm,-8.10228265935729e-05,8.10228265935729e-05
best-of-2025,elon-musk,-7.891622372453861e-05,7.891622372453861e-05
big-tech,california-midterm,-7.840529266980962e-05,7.840529266980962e-05
2025-predictions,democratic-primary,-7.830275558308272e-05,7.830275558308272e-05
business,epstein,-7.805935338959919e-05,7.805935338959919e-05
base,big-tech,-7.649575382735512e-05,7.649575382735512e-05
big-tech,colombia-election,-7.60124833702957e-05,7.60124833702957e-05
crypto-prices,epstein,-7.494183076728091e-05,7.494183076728091e-05
delaware-midterm,epstein,-7.487176925546728e-05,7.487176925546728e-05
bernie-sanders,celebrities,7.454867546808792e-05,7.454867546808792e-05
abraham-accords,california-midterm,-7.380858745900283e-05,7.380858745900283e-05
business,colorado-midterm,7.301728307757583e-05,7.301728307757583e-05
big-tech,commodities,-7.260168923634018e-05,7.260168923634018e-05
abraham-accords,base,-7.201100007860682e-05,7.201100007860682e-05
best-of-2025,epstein,7.164091631006524e-05,7.164091631006524e-05
abraham-accords,colombia-election,-7.155606255357571e-05,7.155606255357571e-05
bundesliga,elon-musk,-7.118775615734063e-05,7.118775615734063e-05
colorado-midterm,crypto-prices,7.010112989503342e-05,7.010112989503342e-05
colorado-midterm,delaware-midterm,7.003559385074492e-05,7.003559385074492e-05
anthropic,big-tech,-6.920207423905103e-05,6.920207423905103e-05
2026-fifa-world-cup,felix,-6.88404628543159e-05,6.88404628543159e-05
abraham-accords,commodities,-6.834523470549997e-05,6.834523470549997e-05
economic-policy,felix,-6.795107172607758e-05,6.795107172607758e-05
business,california-midterm,6.651585424294992e-05,6.651585424294992e-05
big-tech,foreign-policy,6.627928454790623e-05,6.627928454790623e-05
abraham-accords,anthropic,-6.51449305894097e-05,6.51449305894097e-05
base,business,6.48958793281087e-05,6.48958793281087e-05
democratic-primary,economic-policy,-6.481658251269505e-05,6.481658251269505e-05
2026-fifa-world-cup,democratic-primary,-6.467557734224332e-05,6.467557734224332e-05
bundesliga,epstein,6.462493819992462e-05,6.462493819992462e-05
business,colombia-election,6.448589237203559e-05,6.448589237203559e-05
california-midterm,crypto-prices,6.385935413962477e-05,6.385935413962477e-05
