category_a,category_b,correlation,abs_correlation
fdv,foreign-policy,-0.0009447019796498971,0.0009447019796498971
anthropic,felix,-0.0006019308427095245,0.0006019308427095245
2025-predictions,basketball,-0.0005552434598870493,0.0005552434598870493
claude-5,felix,-0.00046439952742750146,0.00046439952742750146
2025-predictions,business,-0.000323451257386311,0.000323451257386311
best-of-2025,champions-league,0.0003174992603616592,0.0003174992603616592
best-of-2025,extended,0.00028136716503308364,0.00028136716503308364
epstein,felix,0.0002785296461219532,0.0002785296461219532
celebrities,democratic-primary,0.0002784545297481292,0.0002784545297481292
basketball,felix,-0.0002777743330009665,0.0002777743330009665
brazil,foreign-policy,0.0002639372989968242,0.0002639372989968242
best-of-2025,colorado-midterm,-0.00026214009561231235,0.00026214009561231235
democratic-primary,epstein,0.0002477529149855355,0.0002477529149855355
basketball,democratic-primary,-0.0002470810618091984,0.0002470810618091984
abraham-accords,felix,-0.00023775620726360712,0.00023775620726360712
delaware-midterm,felix,0.00023157570199990296,0.00023157570199990296
best-of-2025,fdv,-0.0002250336390462908,0.0002250336390462908
best-of-2025,felix,-0.00022381436611911554,0.00022381436611911554
felix,formula1,-0.00022268060285806667,0.00022268060285806667
bundesliga,felix,0.0002168385267392085,0.0002168385267392085
basketball,big-tech,0.00021597121981053752,0.00021597121981053752
abraham-accords,democratic-primary,-0.00021148482477758112,0.00021148482477758112
delaware-midterm,democratic-primary,0.00020598724770998507,0.00020598724770998507
best-of-2025,democratic-primary,-0.00019908351729773166,0.00019908351729773166
democratic-primary,formula1,-0.0001980750316419297,0.0001980750316419297
celebrities,epstein,-0.0001805507207004945,0.0001805507207004945
basketball,celebrities,0.0001800611055724544,0.0001800611055724544
bernie-sanders,bitcoin,0.00016853824837862076,0.00016853824837862076
comex-silver-futures,felix,0.00016266479466881087,0.00016266479466881087
best-of-2025,brazil,-0.0001610551041663687,0.0001610551041663687
basketball,epstein,0.0001602080735459625,0.0001602080735459625
airdrops,felix,-0.00015982097431258105,0.00015982097431258105
abraham-accords,celebrities,0.00015412023520708164,0.00015412023520708164
bernie-sanders,felix,-0.00015308784195156272,0.00015308784195156272
celebrities,delaware-midterm,-0.00015011385852441422,0.00015011385852441422
california-midterm,felix,-0.00014526450917637599,0.00014526450917637599
best-of-2025,celebrities,0.0001450827431426752,0.0001450827431426752
comex-silver-futures,democratic-primary,0.00014469079900771367,0.00014469079900771367
celebrities,formula1,0.00014434780603010317,0.00014434780603010317
big-tech,felix,-0.00014199529005330967,0.00014199529005330967
colombia-election,felix,-0.00014083124105769635,0.00014083124105769635
anthropic,democratic-primary,-0.00014014171176014357,0.00014014171176014357
abraham-accords,basketball,-0.00013675551048026886,0.00013675551048026886
bernie-sanders,democratic-primary,-0.00013617207223872647,0.00013617207223872647
delaware-midterm,epstein,-0.0001335627258884605,0.0001335627258884605
basketball,delaware-midterm,0.0001332005322019254,0.0001332005322019254
base,felix,-0.00013121903591899913,0.00013121903591899913
california-midterm,democratic-primary,-0.00012921319541199652,0.00012921319541199652
best-of-2025,epstein,0.00012908632716518797,0.00012908632716518797
basketball,best-of-2025,-0.00012873627251928105,0.00012873627251928105
epstein,formula1,0.00012843242215550266,0.00012843242215550266
basketball,formula1,-0.0001280841407608174,0.0001280841407608174
big-tech,democratic-primary,-0.00012630521567359943,0.00012630521567359943
colombia-election,democratic-primary,-0.00012526979077048678,0.00012526979077048678
base,democratic-primary,-0.0001167197068720385,0.0001167197068720385
abraham-accords,delaware-midterm,0.00011401072589998498,0.00011401072589998498
bundesliga,democratic-primary,-0.00011304274785904575,0.00011304274785904575
abraham-accords,formula1,-0.00010963143782547777,0.00010963143782547777
celebrities,colorado-midterm,0.00010754466344430286,0.00010754466344430286
best-of-2025,delaware-midterm,0.00010732522461461472,0.00010732522461461472
delaware-midterm,formula1,0.00010678155354129408,0.00010678155354129408
celebrities,comex-silver-futures,-0.00010544387758706605,0.00010544387758706605
commodities,felix,-0.00010380754052184125,0.00010380754052184125
best-of-2025,formula1,-0.00010320273462484891,0.00010320273462484891
congress,felix,-0.0001026569715522739,0.0001026569715522739
anthropic,celebrities,0.00010212871586182047,0.00010212871586182047
bernie-sanders,celebrities,9.923582850041364e-05,9.923582850041364e-05
colorado-midterm,epstein,9.568709075612876e-05,9.568709075612876e-05
basketball,colorado-midterm,-9.542760773102407e-05,9.542760773102407e-05
california-midterm,celebrities,9.416452499463705e-05,9.416452499463705e-05
comex-silver-futures,epstein,-9.381793165011033e-05,9.381793165011033e-05
basketball,comex-silver-futures,9.356351738669333e-05,9.356351738669333e-05
commodities,democratic-primary,-9.233710349994494e-05,9.233710349994494e-05
big-tech,celebrities,9.204532555926117e-05,9.204532555926117e-05
2025-predictions,felix,9.146478663325863e-05,9.146478663325863e-05
congress,democratic-primary,-9.1313669118459e-05,9.1313669118459e-05
celebrities,colombia-election,9.129075638497615e-05,9.129075638497615e-05
anthropic,epstein,9.086829035025104e-05,9.086829035025104e-05
anthropic,basketball,-9.062187488626139e-05,9.062187488626139e-05
bernie-sanders,epstein,8.82943646282942e-05,8.82943646282942e-05
basketball,bernie-sanders,-8.805492910306196e-05,8.805492910306196e-05
base,celebrities,8.505985569100975e-05,8.505985569100975e-05
california-midterm,epstein,8.378220881072422e-05,8.378220881072422e-05
basketball,california-midterm,-8.355500929174686e-05,8.355500929174686e-05
bundesliga,celebrities,8.238026017618116e-05,8.238026017618116e-05
big-tech,epstein,8.189666635600248e-05,8.189666635600248e-05
abraham-accords,colorado-midterm,-8.167963482172434e-05,8.167963482172434e-05
2025-predictions,democratic-primary,8.135818869707384e-05,8.135818869707384e-05
colombia-election,epstein,8.122529386061856e-05,8.122529386061856e-05
basketball,colombia-election,-8.100502815079887e-05,8.100502815079887e-05
abraham-accords,comex-silver-futures,8.008409845421268e-05,8.008409845421268e-05
colorado-midterm,delaware-midterm,7.955636149581193e-05,7.955636149581193e-05
comex-silver-futures,delaware-midterm,-7.800230131532049e-05,7.800230131532049e-05
abraham-accords,anthropic,-7.756624967937289e-05,7.756624967937289e-05
colorado-midterm,formula1,-7.65005066856686e-05,7.65005066856686e-05
2026-fifa-world-cup,felix,-7.637535693416895e-05,7.637535693416895e-05
base,epstein,7.568139478556708e-05,7.568139478556708e-05
anthropic,delaware-midterm,7.554990436521433e-05,7.554990436521433e-05
base,basketball,-7.547616295012915e-05,7.547616295012915e-05
best-of-2025,comex-silver-futures,7.538802851055518e-05,7.538802851055518e-05
abraham-accords,bernie-sanders,-7.536911617509246e-05,7.536911617509246e-05
comex-silver-futures,formula1,7.500613981176067e-05,7.500613981176067e-05
celebrities,claude-5,7.419457990218123e-05,7.419457990218123e-05
bernie-sanders,delaware-midterm,7.340988564815148e-05,7.340988564815148e-05
bundesliga,epstein,7.329724394994416e-05,7.329724394994416e-05
basketball,bundesliga,-7.309847742416113e-05,7.309847742416113e-05
anthropic,best-of-2025,-7.301782445149325e-05,7.301782445149325e-05
anthropic,formula1,-7.264794235589702e-05,7.264794235589702e-05
abraham-accords,california-midterm,-7.151748648789881e-05,7.151748648789881e-05
bernie-sanders,best-of-2025,-7.094952916616721e-05,7.094952916616721e-05
bernie-sanders,formula1,-7.059012431226224e-05,7.059012431226224e-05
abraham-accords,big-tech,-6.990796509973935e-05,6.990796509973935e-05
california-midterm,delaware-midterm,6.965837960369661e-05,6.965837960369661e-05
abraham-accords,colombia-election,-6.933487358008933e-05,6.933487358008933e-05
big-tech,delaware-midterm,6.809069794509208e-05,6.809069794509208e-05
2026-fifa-world-cup,democratic-primary,-6.793609792336424e-05,6.793609792336424e-05
colombia-election,delaware-midterm,6.753250401820962e-05,6.753250401820962e-05
best-of-2025,california-midterm,-6.732375608168392e-05,6.732375608168392e-05
celebrities,commodities,6.72909563356074e-05,6.72909563356074e-05
california-midterm,formula1,-6.698271809308206e-05,6.698271809308206e-05
celebrities,congress,6.654512529189873e-05,6.654512529189873e-05
claude-5,epstein,6.601409380382156e-05,6.601409380382156e-05
extended,felix,6.588369680041382e-05,6.588369680041382e-05
best-of-2025,big-tech,-6.580861578990353e-05,6.580861578990353e-05
big-tech,formula1,-6.547525295830086e-05,6.547525295830086e-05
best-of-2025,colombia-election,-6.526912991622327e-05,6.526912991622327e-05
colombia-election,formula1,-6.493849992645658e-05,6.493849992645658e-05
abraham-accords,base,-6.460253561933742e-05,6.460253561933742e-05
base,delaware-midterm,6.292318383273913e-05,6.292318383273913e-05
abraham-accords,bundesliga,-6.256739620738137e-05,6.256739620738137e-05
bundesliga,delaware-midterm,6.0940948149321225e-05,6.0940948149321225e-05
base,best-of-2025,-6.0814292614024344e-05,6.0814292614024344e-05
base,formula1,-6.0506229231373215e-05,6.0506229231373215e-05
commodities,epstein,5.9871644391604566e-05,5.9871644391604566e-05
basketball,commodities,-5.970928523445594e-05,5.970928523445594e-05
2025-predictions,celebrities,-5.9290037435085274e-05,5.9290037435085274e-05
basketball,congress,-5.904748696392263e-05,5.904748696392263e-05
big-tech,claude-5,-5.894025183570762e-05,5.894025183570762e-05
best-of-2025,bundesliga,-5.889849221203591e-05,5.889849221203591e-05
