category_a,category_b,correlation,abs_correlation
colombia-election,congress,-7.615191152951056e-05,7.615191152951056e-05
best-of-2025,epstein,-7.567778592284886e-05,7.567778592284886e-05
congress,elon-musk,-7.566640314142026e-05,7.566640314142026e-05
anthropic,crypto-prices,7.560731903542863e-05,7.560731903542863e-05
awards,colombia-election,-7.533097880810339e-05,7.533097880810339e-05
celebrities,crypto-prices,-7.489243701551771e-05,7.489243701551771e-05
awards,elon-musk,-7.485070429680432e-05,7.485070429680432e-05
anthropic,best-of-2025,-7.402672314889111e-05,7.402672314889111e-05
best-of-2025,celebrities,7.33267859728706e-05,7.33267859728706e-05
delaware-midterm,formula1,7.254695878089952e-05,7.254695878089952e-05
base,epstein,-7.196714958537299e-05,7.196714958537299e-05
abraham-accords,big-tech,-7.195231705770922e-05,7.195231705770922e-05
anthropic,base,-7.039704178981329e-05,7.039704178981329e-05
crypto-prices,formula1,7.02487581364176e-05,7.02487581364176e-05
big-tech,congress,-7.006672457469515e-05,7.006672457469515e-05
bernie-sanders,france,-6.982413039030957e-05,6.982413039030957e-05
base,celebrities,6.973142396243265e-05,6.973142396243265e-05
awards,big-tech,-6.931139137649378e-05,6.931139137649378e-05
best-of-2025,formula1,-6.878018472895448e-05,6.878018472895448e-05
comex-silver-futures,france,6.667090220921943e-05,6.667090220921943e-05
2025-predictions,france,6.607071106934132e-05,6.607071106934132e-05
california-midterm,delaware-midterm,6.598617488724936e-05,6.598617488724936e-05
base,formula1,-6.54077518592412e-05,6.54077518592412e-05
colombia-election,delaware-midterm,6.397237424329863e-05,6.397237424329863e-05
california-midterm,crypto-prices,6.38958120077983e-05,6.38958120077983e-05
delaware-midterm,elon-musk,6.356451679523928e-05,6.356451679523928e-05
awards,bernie-sanders,-6.304205847291273e-05,6.304205847291273e-05
best-of-2025,california-midterm,-6.25600490298909e-05,6.25600490298909e-05
abraham-accords,comex-silver-futures,6.248867972615473e-05,6.248867972615473e-05
2026-fifa-world-cup,democratic-primary,-6.247609635355006e-05,6.247609635355006e-05
colombia-election,crypto-prices,6.194580615298167e-05,6.194580615298167e-05
2025-predictions,abraham-accords,6.192613818746865e-05,6.192613818746865e-05
crypto-prices,elon-musk,6.155086913970941e-05,6.155086913970941e-05
comex-silver-futures,congress,6.0851092646500305e-05,6.0851092646500305e-05
best-of-2025,colombia-election,-6.065080868920736e-05,6.065080868920736e-05
2025-predictions,congress,6.030329315004424e-05,6.030329315004424e-05
best-of-2025,elon-musk,-6.0264127964169986e-05,6.0264127964169986e-05
awards,comex-silver-futures,6.019510578965702e-05,6.019510578965702e-05
abraham-accords,economic-policy,5.9924884673281284e-05,5.9924884673281284e-05
democratic-primary,fdv,-5.9886066312970796e-05,5.9886066312970796e-05
2025-predictions,awards,5.965321168050505e-05,5.965321168050505e-05
base,california-midterm,-5.949260211169834e-05,5.949260211169834e-05
anthropic,epstein,-5.924927474466813e-05,5.924927474466813e-05
big-tech,delaware-midterm,5.886043615277835e-05,5.886043615277835e-05
celebrities,epstein,5.868906123957198e-05,5.868906123957198e-05
congress,economic-policy,5.835448476531372e-05,5.835448476531372e-05
awards,economic-policy,5.7725411836973446e-05,5.7725411836973446e-05
base,colombia-election,-5.767697572257365e-05,5.767697572257365e-05
anthropic,celebrities,5.7408641588420477e-05,5.7408641588420477e-05
base,elon-musk,-5.730925474287978e-05,5.730925474287978e-05
best-of-2025,big-tech,-5.580429200404934e-05,5.580429200404934e-05
epstein,formula1,-5.50500669035196e-05,5.50500669035196e-05
anthropic,formula1,-5.384903921673128e-05,5.384903921673128e-05
bernie-sanders,delaware-midterm,5.353640987422226e-05,5.353640987422226e-05
celebrities,formula1,5.333988599695551e-05,5.333988599695551e-05
base,big-tech,-5.306809364448659e-05,5.306809364448659e-05
abraham-accords,best-of-2025,-5.1872734711782794e-05,5.1872734711782794e-05
bernie-sanders,crypto-prices,5.184044061867269e-05,5.184044061867269e-05
commodities,democratic-primary,-5.127605525258873e-05,5.127605525258873e-05
comex-silver-futures,delaware-midterm,-5.111872825919849e-05,5.111872825919849e-05
bernie-sanders,best-of-2025,-5.0756699147032606e-05,5.0756699147032606e-05
2025-predictions,delaware-midterm,-5.0658542379505724e-05,5.0658542379505724e-05
california-midterm,epstein,-5.0071614348735806e-05,5.0071614348735806e-05
comex-silver-futures,crypto-prices,-4.949934825754911e-05,4.949934825754911e-05
colombia-election,epstein,-4.854350259818244e-05,4.854350259818244e-05
california-midterm,celebrities,4.8516093644823735e-05,4.8516093644823735e-05
best-of-2025,comex-silver-futures,4.846454809216322e-05,4.846454809216322e-05
