category_a,category_b,correlation,abs_correlation
nba-champion,ufc,-7.806381581663976e-05,7.806381581663976e-05
airdrops,new-mexico-primary,7.663433688588651e-05,7.663433688588651e-05
la-liga,nba-champion,-7.496297210657139e-05,7.496297210657139e-05
new-mexico-primary,taylor-swift,7.38866974106225e-05,7.38866974106225e-05
colombia-election,nba-champion,-7.243764366996325e-05,7.243764366996325e-05
ligue-1,primaries,-7.205634911013733e-05,7.205634911013733e-05
new-mexico-primary,roland-garros,-7.166072521634261e-05,7.166072521634261e-05
best-of-2025,south-dakota-primary,-7.085597604909865e-05,7.085597604909865e-05
nba,new-mexico-primary,-6.987735663563454e-05,6.987735663563454e-05
airdrops,taylor-swift,-6.812014262739297e-05,6.812014262739297e-05
la-liga,primaries,-6.746789826962148e-05,6.746789826962148e-05
airdrops,roland-garros,6.606789846608819e-05,6.606789846608819e-05
colombia-election,primaries,-6.519506146405672e-05,6.519506146405672e-05
roland-garros,taylor-swift,6.369910696544108e-05,6.369910696544108e-05
airdrops,serie-a,-6.330390069731025e-05,6.330390069731025e-05
nba,taylor-swift,6.211387341333163e-05,6.211387341333163e-05
serie-a,taylor-swift,-6.10342092827028e-05,6.10342092827028e-05
roland-garros,serie-a,5.9195441851967976e-05,5.9195441851967976e-05
nba-champion,new-mexico-primary,5.913209705108952e-05,5.913209705108952e-05
nba,serie-a,5.7722287752546645e-05,5.7722287752546645e-05
airdrops,nba-champion,-5.451707852891461e-05,5.451707852891461e-05
new-mexico-primary,primaries,5.321985236445329e-05,5.321985236445329e-05
nba-champion,taylor-swift,-5.2562428914537645e-05,5.2562428914537645e-05
best-of-2025,fifa-world-cup,5.1692894293846115e-05,5.1692894293846115e-05
nba-champion,roland-garros,5.0978889396221315e-05,5.0978889396221315e-05
nba,nba-champion,4.971021468836434e-05,4.971021468836434e-05
airdrops,primaries,-4.906626037874912e-05,4.906626037874912e-05
nba-champion,serie-a,-4.8846151110042684e-05,4.8846151110042684e-05
primaries,roland-garros,4.588183241711494e-05,4.588183241711494e-05
nba,primaries,4.474000447564387e-05,4.474000447564387e-05
primaries,serie-a,-4.396233315389255e-05,4.396233315389255e-05
south-dakota-primary,trump,-4.356120800210096e-05,4.356120800210096e-05
nba-champion,primaries,-3.786019411860371e-05,3.786019411860371e-05
ligue-1,south-dakota-primary,-3.693728093172686e-05,3.693728093172686e-05
south-dakota-primary,ufc,-3.6015780361248277e-05,3.6015780361248277e-05
la-liga,south-dakota-primary,-3.458516484715464e-05,3.458516484715464e-05
colombia-election,south-dakota-primary,-3.342007096388497e-05,3.342007096388497e-05
fifa-world-cup,trump,3.17800282506061e-05,3.17800282506061e-05
fifa-world-cup,uefa-europa-league,3.165776696910383e-05,3.165776696910383e-05
fifa-world-cup,ligue-1,2.6947550018683107e-05,2.6947550018683107e-05
fifa-world-cup,ufc,2.6275270357352203e-05,2.6275270357352203e-05
fifa-world-cup,la-liga,2.5231566485517982e-05,2.5231566485517982e-05
airdrops,south-dakota-primary,-2.5152179735183143e-05,2.5152179735183143e-05
colombia-election,fifa-world-cup,2.4381573608296264e-05,2.4381573608296264e-05
south-dakota-primary,taylor-swift,-2.4250376121583223e-05,2.4250376121583223e-05
roland-garros,south-dakota-primary,2.3519789089829167e-05,2.3519789089829167e-05
nba,south-dakota-primary,2.2934469128845513e-05,2.2934469128845513e-05
fifa-world-cup,new-mexico-primary,-1.9903098773239796e-05,1.9903098773239796e-05
nba-champion,south-dakota-primary,-1.9407764111821192e-05,1.9407764111821192e-05
airdrops,fifa-world-cup,1.8349743251147812e-05,1.8349743251147812e-05
fifa-world-cup,taylor-swift,1.769183348162865e-05,1.769183348162865e-05
primaries,south-dakota-primary,-1.746730442965511e-05,1.746730442965511e-05
fifa-world-cup,roland-garros,-1.7158834568752414e-05,1.7158834568752414e-05
fifa-world-cup,nba,-1.6731815077125242e-05,1.6731815077125242e-05
fifa-world-cup,serie-a,1.6440982456545854e-05,1.6440982456545854e-05
fifa-world-cup,nba-champion,1.4158911564735964e-05,1.4158911564735964e-05
fifa-world-cup,primaries,1.2743251477544951e-05,1.2743251477544951e-05
fifa-world-cup,south-dakota-primary,6.532402288246171e-06,6.532402288246171e-06
prediction-markets,uefa-europa-league,-5.264096254969114e-06,5.264096254969114e-06
ligue-1,prediction-markets,-4.480875017885775e-06,4.480875017885775e-06
prediction-markets,ufc,-4.369087447684449e-06,4.369087447684449e-06
la-liga,prediction-markets,-4.1955389580404195e-06,4.1955389580404195e-06
colombia-election,prediction-markets,-4.054200994242994e-06,4.054200994242994e-06
new-mexico-primary,prediction-markets,3.309514149142662e-06,3.309514149142662e-06
airdrops,prediction-markets,-3.0512200946549144e-06,3.0512200946549144e-06
prediction-markets,taylor-swift,-2.9418219694726354e-06,2.9418219694726354e-06
prediction-markets,roland-garros,2.8531941902640472e-06,2.8531941902640472e-06
nba,prediction-markets,2.782188812376836e-06,2.782188812376836e-06
prediction-markets,serie-a,-2.7338287713728214e-06,2.7338287713728214e-06
nba-champion,prediction-markets,-2.3543629408592367e-06,2.3543629408592367e-06
prediction-markets,primaries,-2.1189650692838587e-06,2.1189650692838587e-06
prediction-markets,south-dakota-primary,-1.086216676465248e-06,1.086216676465248e-06
fifa-world-cup,prediction-markets,7.924481034294624e-07,7.924481034294624e-07
