category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy,formula1
bernie-sanders,3.1794933659272e-05,-1.95078982897804e-05,0.0,-6.945593556910274e-05,-1.5022201981712923e-05,-1.1000420954458582e-06,-3.1876997452888966e-05,0.0,-3.619997195490548e-05,-6.147501320684849e-05,1.0,-5.744648900316606e-05,-7.3781586377621e-05,0.0025945788869412463,-6.658099879032156e-06,-5.182059126031224e-05,0.0005308833100556522,-3.710362143412442e-05,-2.2492540739175436e-05,0.0,-3.153079785481675e-05,1.6456694667725032e-05,-3.597127429258759e-05,8.65062778565894e-06,4.574916110206502e-06,0.002645019177864994,0.00243849056237339,-3.0302201086584154e-05,-0.013961592555485104,5.410525054893424e-06,6.0037212756895483e-05,3.8465310922523715e-05,-1.9550429268307743e-05,4.3542783822286784e-05,1.3135400275361412e-05,-1.292617176860502e-05,-0.0001232123206655977,4.176708751878822e-06,4.081403231028399e-06,-5.687721554941607e-05
best-of-2025,5.41691501212563e-05,-3.3235680952620533e-05,0.0,-5.352444291363149e-05,-2.5593382990499765e-05,-1.8741459267225576e-06,-5.430896252041203e-05,0.0,-6.167403071900262e-05,-0.00010473521520108217,-5.744648900316606e-05,1.0,-0.00012570197099650717,-1.2415002735737839e-05,-1.1343430237492378e-05,-8.828693959338839e-05,0.00010664034546035078,-6.32135817940674e-05,-3.832062771276026e-05,0.0,-5.371914094063402e-05,2.8037333667961228e-05,-6.128439763672366e-05,1.4738107655329455e-05,7.794302080377131e-06,6.45827306207496e-05,-5.853447142167371e-05,-5.162597592604238e-05,-1.4616655442125332e-05,0.002869549514368791,0.0001022856290735404,6.553349738521553e-05,-3.3308141143459035e-05,7.41840073907171e-05,0.0002624212206304644,-0.0002141666005655979,-0.00020991730212264792,7.115874680472109e-06,0.001836921976264214,-9.690192974114882e-05
big-tech,0.005882250267533309,-4.268635572993141e-05,0.0,-0.00015198053266512397,0.005549788430135679,-2.4070654617190863e-06,-6.975189395922414e-05,0.0,-7.921124343211233e-05,0.00017808965124047857,-7.3781586377621e-05,-0.00012570197099650717,1.0,-1.5945249442043783e-05,-0.003173941103671668,-0.00011339162014350966,0.00013696387710462475,-8.118857089979159e-05,-4.921722376240954e-05,0.0,-8.979222196868703e-05,3.600984136222851e-05,-7.871081690623314e-05,1.8928936857297394e-05,1.0010637415366693e-05,8.29470416814291e-05,-7.51789401616598e-05,-6.630599133580213e-05,-1.8772949309320015e-05,1.1839081470907885e-05,0.00013137088284477112,8.416816209060346e-05,-4.277942021345434e-05,9.527847296001892e-05,2.874232582517108e-05,-2.828450087982891e-05,-0.00026960797478614877,9.139296961396498e-06,8.930753462467832e-06,-0.0001244563109672439
bitcoin,6.87133705143727e-06,-4.215934077759489e-06,0.0,-1.501041482371441e-05,-3.2465113523209525e-06,-2.3773473124931227e-07,-6.889072203574319e-06,0.0,-7.823328434030765e-06,0.06131200736879131,0.0025945788869412463,-1.2415002735737839e-05,-1.5945249442043783e-05,1.0,-1.4389100125588001e-06,-1.1199166275050382e-05,1.3527289154427274e-05,-8.01861992967093e-06,-4.860957730509634e-06,0.0,-6.814253550047288e-06,3.5565256095940253e-06,-7.773903618823274e-06,1.8695236121196207e-06,9.887043927234862e-07,0.0056790870630561065,-7.425076475552994e-06,-6.548736326915322e-06,-1.8541174429123103e-06,1.169291361819735e-06,1.2974894959755696e-05,8.312900381218909e-06,-4.2251256266939216e-06,9.410214438790028e-06,2.838746687280043e-06,-2.7935294332957805e-06,-2.662793365936819e-05,9.026461230397289e-07,8.820492454473337e-07,-1.2291974651541638e-05
brazil,-0.011146988945175795,-3.85204539337488e-06,0.0,-1.3714825281390526e-05,-0.006876952014643069,-2.1721520295697192e-07,-6.29445773035165e-06,0.0,-7.148075776171774e-06,-0.002386423246473726,-6.658099879032156e-06,-1.1343430237492378e-05,-0.003173941103671668,-1.4389100125588001e-06,1.0,-1.0232535913457418e-05,1.235971220400195e-05,-7.3265111340931076e-06,-0.03441936183326291,0.0,-0.005702066884007226,3.2495522553650673e-06,-7.102916950576321e-06,1.7081599676476701e-06,9.033666397895798e-07,7.485196717764951e-06,-6.784198022447804e-06,-5.983497164626173e-06,-1.694083546615078e-06,1.0683666586655053e-06,1.1854996647814052e-05,7.595391443139476e-06,-3.860443594835274e-06,8.597993353555903e-06,2.5937267751364702e-06,-2.5524123447638346e-06,-2.4329604613306273e-05,8.247362923546086e-07,8.059171870308657e-07,-1.1231021040328435e-05
bundesliga,4.8864211478567214e-05,-2.99808163699761e-05,0.0,-0.00010674372088524542,-2.308695034166655e-05,-1.6906054959336233e-06,-4.899033165258478e-05,0.0,-5.5634117815083565e-05,-9.447819826197891e-05,-5.182059126031224e-05,-8.828693959338839e-05,-0.00011339162014350966,-1.1199166275050382e-05,-1.0232535913457418e-05,1.0,9.619675370681742e-05,-5.7022896283006394e-05,-3.4567779859131506e-05,0.0,-4.845827297445652e-05,2.5291557991582927e-05,-5.5282642606613636e-05,1.3294762935210844e-05,7.0309839517671425e-06,5.8257960478455926e-05,-5.280202447208965e-05,-4.657009755166454e-05,-1.3185204882013371e-05,8.315193965353952e-06,9.22685070576081e-05,-0.0018804999555091812,-3.0046180328630415e-05,6.691895695895881e-05,2.0187209188398393e-05,-0.020711388578577704,-0.025752760715374797,6.418996873002527e-06,6.272526080647256e-06,-8.741204868368014e-05
business,-5.902227913574956e-05,3.6213336078952035e-05,0.0,0.0001289339886890665,2.788634843839979e-05,2.042054634058109e-06,5.91746176241914e-05,0.0,6.719953789888421e-05,0.00011411866520156502,0.0005308833100556522,0.00010664034546035078,0.00013696387710462475,1.3527289154427274e-05,1.235971220400195e-05,9.619675370681742e-05,1.0,6.887702061908318e-05,4.175385400097198e-05,0.0,5.853195267847911e-05,-3.0549257838979634e-05,6.677499676262152e-05,0.014390250497055942,-8.492610130055502e-06,-0.001333852545835282,-0.07062912995184055,5.625125657207972e-05,1.5926192594955463e-05,-1.0043786330334576e-05,-0.00011144961545898752,-7.140478236697139e-05,3.629228813192536e-05,-8.083030990558932e-05,-2.4383798686936164e-05,2.399539896699353e-05,0.00022872423830855808,-7.753400980921591e-06,-7.576481314562032e-06,0.00010558357908832372
california-midterm,3.498684905524075e-05,-2.1466309700901186e-05,0.0,-7.642866501273532e-05,-1.6530291235825572e-05,-1.2104760827685932e-06,-0.005521749264523551,0.0,-3.9834112194190006e-05,-6.764653233077761e-05,-3.710362143412442e-05,-6.32135817940674e-05,-8.118857089979159e-05,-8.01861992967093e-06,-7.3265111340931076e-06,-5.7022896283006394e-05,6.887702061908318e-05,0.9999999999999999,-2.475058247152191e-05,0.0,-3.4696196474564124e-05,1.8108793635430662e-05,-3.9582455415264475e-05,9.519070296334012e-06,5.034195104900635e-06,4.171278749519849e-05,-3.780632909274245e-05,-3.334426002643018e-05,-9.440626565144516e-06,5.953691409887454e-06,6.606439009852637e-05,4.232687010865324e-05,-2.1513110393798217e-05,4.791407402704421e-05,1.4454072200280045e-05,-1.422383909892011e-05,-0.00013558169081494349,4.596011434264325e-06,4.4911381262120095e-06,-6.258715858428771e-05
celebrities,2.1209334757459576e-05,-1.3013065215871437e-05,0.0,-4.6331727065831254e-05,0.004753486206073261,-7.338012181325988e-07,-2.126407676412392e-05,0.0,-2.414778818632096e-05,0.0025043918505210116,-2.2492540739175436e-05,-3.832062771276026e-05,-4.921722376240954e-05,-4.860957730509634e-06,-0.03441936183326291,-3.4567779859131506e-05,4.175385400097198e-05,-2.475058247152191e-05,1.0,0.0,-2.103313861381737e-05,1.0977709529119467e-05,-2.3995231639724146e-05,5.770543902823944e-06,3.051773226152417e-06,2.5286657631144268e-05,-2.2918528285089363e-05,-2.0213582881492294e-05,-5.722990624968928e-06,3.6091799508876228e-06,4.004881271058923e-05,2.565891989737413e-05,-1.3041436206383103e-05,2.904593191655304e-05,8.7621853405599e-06,-8.622616015204077e-06,-8.219081012228924e-05,0.002860443219719559,0.0017934562076303217,-3.794088446880276e-05
champions-league,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claude-5,0.00446707399707459,-1.824215118919703e-05,0.0,-6.494936865148787e-05,-0.030785118015272672,-1.0286671542728806e-06,-2.980869586027476e-05,0.0,-3.385117923195419e-05,-0.0011136179167075288,-3.153079785481675e-05,-5.371914094063402e-05,-8.979222196868703e-05,-6.814253550047288e-06,-0.005702066884007226,-4.845827297445652e-05,5.853195267847911e-05,-3.4696196474564124e-05,-2.103313861381737e-05,0.0,0.9999999999999998,1.5388921335537633e-05,0.08495413525855748,8.089341947723426e-06,4.278078044111226e-06,3.54476846096322e-05,-3.212796148140046e-05,-2.8336078309190073e-05,-8.022680168211843e-06,5.059469482471215e-06,5.6141768622150746e-05,3.5969534337574574e-05,-1.8281922595065235e-05,4.0717561363378074e-05,1.2283125234422917e-05,-0.0047272714937293585,-0.0004711135450140317,3.905707903189965e-06,3.816586169278925e-06,-5.318680412725385e-05
climate-science,-0.01598769367755724,9.521024922533502e-06,0.0,3.3898664210169036e-05,7.331735963281192e-06,5.368865497965443e-07,1.5557887512849386e-05,0.0,1.7667758466745548e-05,3.000349520799815e-05,1.6456694667725032e-05,2.8037333667961228e-05,3.600984136222851e-05,3.5565256095940253e-06,3.2495522553650673e-06,2.5291557991582927e-05,-3.0549257838979634e-05,1.8108793635430662e-05,1.0977709529119467e-05,0.0,1.5388921335537633e-05,0.9999999999999998,1.7556140284699353e-05,-0.02912302921674678,-2.2328335762645253e-06,-1.8501013675092964e-05,1.6768368971514684e-05,1.4789292391593054e-05,4.18723302064825e-06,-2.6406608813736896e-06,-2.930176231425682e-05,-1.8773379812945836e-05,9.54178259209546e-06,-2.125149125806721e-05,-6.410863514431422e-06,6.308747448530551e-06,6.013500574969854e-05,-2.0384844912603824e-06,-1.9919696783470375e-06,2.775949406369544e-05
colombia-election,3.3919102646998504e-05,-2.081118997162143e-05,0.0,-7.409617624173261e-05,-1.6025811422098132e-05,-1.1735341596023344e-06,-3.400664899224523e-05,0.0,-3.861843455046275e-05,-6.558206114012402e-05,-3.597127429258759e-05,-6.128439763672366e-05,-7.871081690623314e-05,-7.773903618823274e-06,-7.102916950576321e-06,-5.5282642606613636e-05,6.677499676262152e-05,-3.9582455415264475e-05,-2.3995231639724146e-05,0.0,0.08495413525855748,1.7556140284699353e-05,0.9999999999999999,9.228562480020999e-06,4.8805589848508825e-06,4.043977548558643e-05,-3.665253636239733e-05,-3.2326642983451904e-05,-9.152512734414137e-06,5.7719936351419516e-06,6.40482035271342e-05,4.103511721432071e-05,-2.0856562377232465e-05,4.645180800914943e-05,1.4012955492343074e-05,-1.3789748761567447e-05,-0.00013144393999426485,4.455748025764042e-06,4.354075294527854e-06,-6.0677091928240216e-05
colorado-midterm,-8.15710695807057e-06,5.004822925003694e-06,0.0,1.7819175261740118e-05,3.854001068966834e-06,2.82219838138194e-07,8.1781607256003e-06,0.0,9.287235704899938e-06,0.0018501292612020195,8.65062778565894e-06,1.4738107655329455e-05,1.8928936857297394e-05,1.8695236121196207e-06,1.7081599676476701e-06,1.3294762935210844e-05,0.014390250497055942,9.519070296334012e-06,5.770543902823944e-06,0.0,8.089341947723426e-06,-0.02912302921674678,9.228562480020999e-06,1.0,-1.1737115238252833e-06,-9.725244722105667e-06,8.81446253175264e-06,7.774140936323191e-06,2.201061333688624e-06,-1.3880900663308535e-06,-1.5402767345595535e-05,-9.868416733712518e-06,5.015734403687233e-06,-1.1171061046920701e-05,-3.3699351642438826e-06,3.316256822701525e-06,3.16105732124478e-05,-1.0715499641196671e-06,-1.0470989828532722e-06,1.4592058460813552e-05
comex-gold-futures,-4.3139158174184084e-06,2.646818889408961e-06,0.0,9.42373594095357e-06,2.0382025462241626e-06,1.4925299251216344e-07,4.325050179298357e-06,0.0,-0.11324128159897752,8.340889611249168e-06,4.574916110206502e-06,7.794302080377131e-06,1.0010637415366693e-05,9.887043927234862e-07,9.033666397895798e-07,7.0309839517671425e-06,-8.492610130055502e-06,5.034195104900635e-06,3.051773226152417e-06,0.0,4.278078044111226e-06,-2.2328335762645253e-06,4.8805589848508825e-06,-1.1737115238252833e-06,1.0,-5.1432312032452245e-06,4.661560714260812e-06,4.111382837620425e-06,1.1640393280746625e-06,-7.340965030770661e-07,-0.01000240472480934,-5.218948244674199e-06,2.652589464776635e-06,-5.9078564490278645e-06,-1.7822025239377735e-06,1.7538145368953677e-06,1.6717367135159882e-05,-5.666931135183207e-07,-5.537621227417776e-07,7.717063430253182e-06
comex-silver-futures,-3.574463246149366e-05,2.1931250492200344e-05,0.0,7.808404055162057e-05,1.6888322345721674e-05,1.2366938964318767e-06,3.583689056061763e-05,0.0,4.069688292200994e-05,6.911169484397723e-05,0.002645019177864994,6.45827306207496e-05,8.29470416814291e-05,0.0056790870630561065,7.485196717764951e-06,5.8257960478455926e-05,-0.001333852545835282,4.171278749519849e-05,2.5286657631144268e-05,0.0,3.54476846096322e-05,-1.8501013675092964e-05,4.043977548558643e-05,-9.725244722105667e-06,-5.1432312032452245e-06,1.0,-0.07499355837471376,3.406646644467431e-05,9.645101970871703e-06,-6.082642963919526e-06,-6.749528484648741e-05,-4.3243631711169606e-05,2.1979064845643446e-05,-4.8951849397049955e-05,-1.4767134289660512e-05,1.4531914548222297e-05,0.00013851826722194782,-4.695556871875376e-06,-4.588412103124104e-06,6.394273965261328e-05
commodities,3.2397099769318886e-05,-1.987735951760382e-05,0.0,-7.077136559922942e-05,-1.5306708344538033e-05,-1.1208758570942868e-06,-3.248071777392675e-05,0.0,-3.688556534313267e-05,-6.26392920811031e-05,0.00243849056237339,-5.853447142167371e-05,-7.51789401616598e-05,-7.425076475552994e-06,-6.784198022447804e-06,-5.280202447208965e-05,-0.07062912995184055,-3.780632909274245e-05,-2.2918528285089363e-05,0.0,-3.212796148140046e-05,1.6768368971514684e-05,-3.665253636239733e-05,8.81446253175264e-06,4.661560714260812e-06,-0.07499355837471376,1.0,-3.087609624704244e-05,-8.741825256484123e-06,5.512995305674187e-06,6.117426104425263e-05,3.919380769808489e-05,-1.9920695992825014e-05,4.436744315436339e-05,1.338417239020539e-05,-1.3170981292511865e-05,-0.00012554584602029502,4.255811683461252e-06,4.158701165770466e-06,-5.7954416464651876e-05
congress,2.8573451713875366e-05,-1.753134621369692e-05,0.0,-0.06824544380518736,-1.3500143373797943e-05,-9.885851637335024e-07,-2.864720075419299e-05,0.0,-3.253216886004074e-05,-5.5246327616209585e-05,-3.0302201086584154e-05,-5.162597592604238e-05,-6.630599133580213e-05,-6.548736326915322e-06,-5.983497164626173e-06,-4.657009755166454e-05,5.625125657207972e-05,-3.334426002643018e-05,-2.0213582881492294e-05,0.0,-2.8336078309190073e-05,1.4789292391593054e-05,-3.2326642983451904e-05,7.774140936323191e-06,4.111382837620425e-06,3.406646644467431e-05,-3.087609624704244e-05,1.0,-7.710076631422357e-06,4.862327377670805e-06,5.39542059791212e-05,3.456798231071313e-05,-1.756956792770748e-05,0.0022128674054072116,1.1804513559694095e-05,0.027640939697100523,-0.00011072837367176806,3.7535220901440503e-06,3.6678729824186923e-06,-5.1114381603591654e-05
connecticut-primary,8.089886747947001e-06,-4.9635797182659985e-06,0.0,-1.767233291781947e-05,-3.8222414312665906e-06,-2.7989415123491873e-07,-8.110767017851973e-06,0.0,-9.210702451288797e-06,-1.564167109141956e-05,-0.013961592555485104,-1.4616655442125332e-05,-1.8772949309320015e-05,-1.8541174429123103e-06,-1.694083546615078e-06,-1.3185204882013371e-05,1.5926192594955463e-05,-9.440626565144516e-06,-5.722990624968928e-06,0.0,-8.022680168211843e-06,4.18723302064825e-06,-9.152512734414137e-06,2.201061333688624e-06,1.1640393280746625e-06,9.645101970871703e-06,-8.741825256484123e-06,-7.710076631422357e-06,1.0,1.37665124293299e-06,1.5275837876267485e-05,9.787094145956721e-06,-4.9744012788099904e-06,1.1079003767944817e-05,3.34216456481365e-06,-3.288928569977943e-06,-3.1350080198881976e-05,1.0627196503678672e-06,1.0384701621193985e-06,-1.4471809794110246e-05
crypto-prices,-5.101853029123598e-06,3.1302606587618207e-06,0.0,1.1144982375847653e-05,2.410480471694843e-06,1.7651406846627414e-07,5.115021083459669e-06,0.0,5.808690735181763e-06,9.864354041617648e-06,5.410525054893424e-06,0.002869549514368791,1.1839081470907885e-05,1.169291361819735e-06,1.0683666586655053e-06,8.315193965353952e-06,-1.0043786330334576e-05,5.953691409887454e-06,3.6091799508876228e-06,0.0,5.059469482471215e-06,-2.6406608813736896e-06,5.7719936351419516e-06,-1.3880900663308535e-06,-7.340965030770661e-07,-6.082642963919526e-06,5.512995305674187e-06,4.862327377670805e-06,1.37665124293299e-06,1.0,-9.6336428641856e-06,-6.172189731524587e-06,3.1370852303725365e-06,-6.986927097280726e-06,0.07521732961342358,2.0741489603141047e-06,1.9770796132163414e-05,-6.701996747626239e-07,-0.03627374884408957,9.12658593814261e-06
delaware-midterm,-5.6612072332405425e-05,3.473454484507758e-05,0.0,0.0001236688992809486,2.6747594264369342e-05,1.9586662247341144e-06,5.6758189995989036e-05,0.0,0.03270532893188755,0.0001094585675692006,6.0037212756895483e-05,0.0001022856290735404,0.00013137088284477112,1.2974894959755696e-05,1.1854996647814052e-05,9.22685070576081e-05,-0.00011144961545898752,6.606439009852637e-05,4.004881271058923e-05,0.0,5.6141768622150746e-05,-2.930176231425682e-05,6.40482035271342e-05,-1.5402767345595535e-05,-0.01000240472480934,-6.749528484648741e-05,6.117426104425263e-05,5.39542059791212e-05,1.5275837876267485e-05,-9.6336428641856e-06,1.0,-6.848892932347344e-05,0.04232323539111343,-7.752956032927011e-05,-2.33880730330469e-05,2.301553382647297e-05,0.00021938415989523715,-7.436786643642239e-06,-7.267091587886216e-06,0.00010127201632988348
democratic-primary,-3.627085376284901e-05,0.08358858483374215,0.0,7.923356937887663e-05,1.7136946946130687e-05,-0.01592934343540705,0.0017128523002402285,0.0,4.129600970602368e-05,7.01291356034826e-05,3.8465310922523715e-05,6.553349738521553e-05,8.416816209060346e-05,8.312900381218909e-06,7.595391443139476e-06,-0.0018804999555091812,-7.140478236697139e-05,4.232687010865324e-05,2.565891989737413e-05,0.0,3.5969534337574574e-05,-1.8773379812945836e-05,4.103511721432071e-05,-9.868416733712518e-06,-5.218948244674199e-06,-4.3243631711169606e-05,3.919380769808489e-05,3.456798231071313e-05,9.787094145956721e-06,-6.172189731524587e-06,-6.848892932347344e-05,0.9999999999999999,0.0004189909105545145,-4.967250321608942e-05,-1.4984531422828363e-05,0.007680581546256463,-0.018758608030303,-4.764683391790422e-06,-4.655961271258318e-06,6.488408467017746e-05
