category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy,formula1
bernie-sanders,-2.549572707984839e-09,-2.4124778228685128e-09,0.0,-1.0496179465167389e-08,-1.4209241608714917e-09,7.04286030961692e-07,-1.7169915360033582e-10,0.0,-6.494988608576636e-10,3.0155972785856337e-09,0.00028974756451336317,-2.7534620697629615e-07,-4.231539326347575e-08,1.1123092734540501e-07,-9.8779876638658e-10,-1.9818415506195438e-08,5.879743963921756e-08,-1.1182086761914882e-08,-2.9036171536694806e-09,0.0,-1.8228241908107606e-08,7.21621515917476e-07,-1.2062389114342398e-08,-7.515820077884259e-09,1.318482391723883e-09,-2.215367453409889e-06,1.4819006851924114e-07,-7.479751632504181e-09,-4.918745067469605e-07,2.2489440913519168e-10,2.4880936986851557e-09,-2.1020944439816914e-09,1.2006839415398569e-08,-8.673675996969549e-09,9.617294444311283e-10,-1.6069001621477e-09,-1.94742518245202e-07,7.077816689573155e-10,3.0877319082350607e-10,-2.5847976673590218e-09
best-of-2025,-7.893086070200554e-08,-7.468661332432018e-08,0.0,-1.4696331087940168e-07,-4.398963271712146e-08,-3.503782966043267e-09,-5.315542456599126e-09,0.0,-2.0107488581090515e-08,9.335826665539643e-08,-2.7534620697629615e-07,0.08710490488416447,-1.3100196753634227e-06,-9.241997733209715e-09,-3.058073479806942e-08,-6.135477481206258e-07,2.0619054271057417e-07,-3.461802559300134e-07,-8.989153373443996e-08,0.0,-5.643184124089415e-07,-7.972752239350522e-08,-3.7343306662158616e-07,-8.556163374002402e-07,4.081819266157088e-08,7.269858914687951e-08,-6.17380921772282e-08,-2.3156163867842779e-07,-8.94321256812777e-09,2.167603456829485e-06,7.702756486582586e-08,-6.507761995597535e-08,3.717133331401137e-07,-2.685237058535219e-07,3.491660412234745e-07,-4.838307099365392e-07,-6.028929683875666e-06,2.191183493019697e-08,2.5255015147294665e-06,-8.002137141891085e-08
big-tech,-1.2130148615111886e-08,-1.1477889777533017e-08,0.0,-4.9937864648697387e-08,1.1414995911589037e-06,-5.384637607544889e-10,-8.168961974444462e-10,0.0,-3.09013258687421e-09,1.434736222191547e-08,-4.231539326347575e-08,-1.3100196753634227e-06,0.0012471313135096222,-1.420316527747254e-09,2.5916274880002173e-06,-9.42904372380914e-08,3.168750351719488e-08,-5.320121831563769e-08,-1.3814592337410385e-08,0.0,-1.1286994548514012e-07,-1.1824743193780296e-07,-5.738944888766242e-08,-3.5758154385498794e-08,6.272967743940222e-09,-4.6848994886501795e-07,-9.487952198451483e-09,-3.558655088448826e-08,-1.3743990193835413e-09,1.0699842357794192e-09,1.1837648810269886e-08,-1.000117310976844e-08,5.7125159070940324e-08,-4.12669066283355e-08,4.575637734096978e-09,-7.645178235337533e-09,-9.265300340708888e-07,3.3674257669203278e-09,1.4690558466210431e-09,-1.2297739047356239e-08
bitcoin,-8.557642920382983e-11,-8.097483824168511e-11,0.0,-3.523043512736215e-10,-4.7693331308419806e-11,-3.798783293029313e-12,-5.763083522356177e-12,0.0,-2.1800434680713425e-11,1.0121854780212438e-10,1.1123092734540501e-07,-9.241997733209715e-09,-1.420316527747254e-09,6.363247144937952e-06,-3.3155473830802845e-11,-6.652052817268389e-10,2.2355071544686153e-10,-3.753268354086118e-10,-9.745993397552982e-11,0.0,-6.118310916468075e-10,5.377453599190213e-07,-4.048741912085005e-10,-2.5226856358691197e-10,4.4254872472745156e-11,7.881943275437601e-11,-6.693611886903143e-11,-2.5105792591699823e-10,-9.696184615045993e-12,7.54858271796612e-12,8.351288574401721e-11,-7.055681754114418e-11,4.030096651001981e-10,-2.911320071661176e-10,3.2280456821982915e-11,-5.3935617342063895e-11,-6.536534248815515e-09,2.375669762058805e-11,1.0363974724779755e-11,-8.675875525896186e-11
brazil,-2.831628141439468e-10,-2.6793666532585295e-10,0.0,-1.1657356175050608e-09,-1.5781188856364498e-10,-1.2569748207353907e-11,-1.9069397537611873e-11,0.0,-7.213519530065709e-11,3.3492083165735287e-10,-9.8779876638658e-10,-3.058073479806942e-08,2.5916274880002173e-06,-3.3155473830802845e-11,5.9182903171906814e-05,-2.201089731244976e-09,1.6686343023119685e-07,-1.2419144375014958e-09,-7.089301698171828e-07,0.0,-2.0244805176301435e-09,-2.860208213224271e-10,-1.3396833266294299e-09,-8.347284065239686e-10,1.4643441360606532e-10,2.4074331504125946e-06,-2.214841161657421e-10,-8.307225421438049e-10,6.297774468472265e-08,2.497741428456113e-11,2.7633478008568724e-10,-2.3346460231945906e-10,1.3335138186842503e-09,-9.633231861097728e-10,1.0681241412624278e-10,-1.7846691350950156e-10,-2.1628659314988824e-08,7.860825014082031e-11,3.429323092922841e-11,-2.8707499856344904e-10
bundesliga,-5.681155410972062e-09,-5.37566996787904e-09,0.0,-2.3388400172433782e-08,-3.1662132873612313e-09,-2.521895159808936e-10,3.6950654096442756e-07,0.0,-1.4472636752916703e-09,6.719587459848737e-09,-1.9818415506195438e-08,-6.135477481206258e-07,-9.42904372380914e-08,-6.652052817268389e-10,-2.201089731244976e-09,0.0009434181859530374,1.4840843074472272e-08,2.093072662959321e-06,-6.47006467095351e-09,0.0,-4.0617580673193224e-08,-5.738496213278417e-09,-2.6878349839395496e-08,-1.6747332511694047e-08,-6.664548679001999e-07,5.232579239964094e-09,-4.443682652339695e-09,-1.6666962007650505e-08,-6.436998155221314e-10,5.011271439147562e-10,5.544163119969288e-09,-4.684049679147643e-09,2.6754569697043607e-08,-1.932735676408513e-08,2.143000048600255e-09,-3.5806194200641453e-09,5.845602780823032e-07,1.5771339431861137e-09,6.880323429553024e-10,-5.759646394156285e-09
business,1.909224703374096e-09,1.8065624256713048e-09,0.0,7.85997005034735e-09,1.0640463404163968e-09,8.47515019414338e-11,1.2857537444431742e-10,0.0,4.863714088557074e-10,-2.2582030320890243e-09,5.879743963921756e-08,2.0619054271057417e-07,3.168750351719488e-08,2.2355071544686153e-10,1.6686343023119685e-07,1.4840843074472272e-08,4.292745254603389e-05,8.373605590559103e-09,2.1743477177820474e-09,0.0,1.3650055807799553e-08,1.9284948110114656e-09,9.032812128356026e-09,5.628154597776678e-09,-9.87333738457162e-10,9.15881676606957e-07,-1.653915477781871e-06,5.60114506527108e-09,2.1632352936139658e-10,-1.6841016544726465e-10,-1.863186697504815e-09,1.5741346103626195e-09,-8.991214233478924e-09,6.495204639825509e-09,-7.201824868613009e-10,1.2033128044631497e-09,1.458311918175775e-07,-5.300159680626199e-10,-2.3122204038873417e-10,1.9356025989334815e-09
california-midterm,-3.205461743071677e-09,-3.033098582752579e-09,0.0,-1.3196368794910223e-08,-1.7864632858731732e-09,-1.4229215485274514e-10,-3.398483088313921e-08,0.0,-8.165853611969883e-10,3.791373228440547e-09,-1.1182086761914882e-08,-3.461802559300134e-07,-5.320121831563769e-08,-3.753268354086118e-10,-1.2419144375014958e-09,2.093072662959321e-06,8.373605590559103e-09,0.00034436936380927597,-3.6505857132311586e-09,0.0,-2.291753904365893e-08,-3.2378149766682954e-09,-1.5165492913762215e-08,-9.449298563643905e-09,-3.609131544468353e-07,2.95236291880013e-09,-2.50724609872795e-09,-9.403951348624274e-09,-3.6319286895301675e-10,2.8274950639993427e-10,3.1281669823866412e-09,-2.6428676850060036e-09,1.5095652805164572e-08,-1.0905018120490544e-08,1.209138665335791e-09,-2.0202824491208107e-09,-2.448409060974769e-07,8.898616835616389e-10,3.8820648156882685e-10,-3.2497484815204805e-09
celebrities,-8.323521271820577e-10,-7.875951297075173e-10,0.0,-3.4266594075763884e-09,2.2007051367619754e-07,-3.694855445677516e-11,-5.605415969782428e-11,0.0,-2.120401417633853e-10,9.844939121343981e-10,-2.9036171536694806e-09,-8.989153373443996e-08,-1.3814592337410385e-08,-9.745993397552982e-11,-7.089301698171828e-07,-6.47006467095351e-09,2.1743477177820474e-09,-3.6505857132311586e-09,6.318486584646501e-05,0.0,-5.950924984207916e-09,-8.407531891705899e-10,-3.937975648537596e-09,-2.4536695147984035e-09,4.304413912050821e-10,7.666307548322671e-10,-6.510486759531012e-10,-2.4418943466920186e-09,-9.430914522808041e-11,7.342067133395969e-11,8.122812407910053e-10,-6.862651049354045e-10,3.919840488110407e-09,-2.831671614602288e-09,3.139732184686755e-10,-5.246003630113392e-10,-6.357706481816614e-08,2.3725241316243755e-07,6.640993032941327e-08,-8.438519246866313e-10
champions-league,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claude-5,-5.225315571589127e-09,-4.94434141629597e-09,0.0,-2.1511781103461647e-08,-6.382624878802214e-06,-2.3195454260965412e-10,-3.518951462441753e-10,0.0,-1.3311393319907341e-09,6.180426770370066e-09,-1.8228241908107606e-08,-5.643184124089415e-07,-1.1286994548514012e-07,-6.118310916468075e-10,-2.0244805176301435e-09,-4.0617580673193224e-08,1.3650055807799553e-08,-2.291753904365893e-08,-5.950924984207916e-09,0.0,0.0012671587869413205,-5.278055510123387e-09,6.244292897381586e-05,-1.5403573925636665e-08,2.7022122376677882e-09,4.81273188361533e-09,-4.087134126559421e-09,-1.532965212348622e-08,-5.920511632160312e-10,4.609181194702956e-10,5.099315154494089e-09,6.951365225705954e-07,2.4607858707601648e-08,-1.777658433036151e-08,1.9710517867967005e-09,-1.2881031002760466e-06,-1.6320868349978934e-06,1.4505891769649324e-09,6.328265740552858e-10,-5.297508660317094e-09
climate-science,-7.382382978939751e-10,-6.985419619857925e-10,0.0,-3.0392079576654278e-09,-6.488217552676881e-08,-3.277079142472406e-11,-4.9716131062574417e-11,0.0,4.6539491548431736e-08,8.731774524822812e-10,7.21621515917476e-07,-7.972752239350522e-08,-1.1824743193780296e-07,5.377453599190213e-07,-2.860208213224271e-10,-5.738496213278417e-09,1.9284948110114656e-09,-3.2378149766682954e-09,-8.407531891705899e-10,0.0,-5.278055510123387e-09,9.13678175266357e-06,-3.4927098099290943e-09,-2.1762337681907836e-09,3.8177149983643576e-10,6.799480232922001e-10,-3.492274825577452e-08,-2.1657900151487118e-09,-8.36456357535964e-11,6.511901593778199e-11,7.204368211839245e-10,-6.086692956341843e-10,3.476625187173152e-09,-2.5114952730832778e-09,2.784723518053828e-10,-4.652839422362991e-10,-5.6388423341158885e-08,2.0494082515677497e-10,8.940643038532464e-11,-7.484378164133854e-10
colombia-election,-3.4578095895088017e-09,-3.2718772538889893e-09,0.0,-1.4235244162361828e-08,-1.9271014213629048e-09,-1.534940102233779e-10,-2.3286371789688216e-10,0.0,-8.808705013255164e-10,4.089846567361041e-09,-1.2062389114342398e-08,-3.7343306662158616e-07,-5.738944888766242e-08,-4.048741912085005e-10,-1.3396833266294299e-09,-2.6878349839395496e-08,9.032812128356026e-09,-1.5165492913762215e-08,-3.937975648537596e-09,0.0,6.244292897381586e-05,-3.4927098099290943e-09,0.0004263501452611235,-1.0193188316198598e-08,1.7881667164945727e-09,3.1847857284221335e-09,-2.7046273823665227e-09,-1.0144271171799646e-08,-3.9178498630383325e-10,3.0500877346974377e-10,3.374429850133364e-09,-2.850925687935225e-09,1.6284048044689585e-08,-1.1763508428169903e-08,1.3043273035721947e-09,-2.1793278429187983e-09,-2.641158437899836e-07,9.59915453493289e-10,4.187677789571615e-10,-3.5055827720238425e-09
colorado-midterm,-2.154488177423428e-09,-4.265703684137197e-06,0.0,-8.869680199742272e-09,-1.2007362237698815e-09,-9.563887824676852e-11,-1.4509246798374687e-10,0.0,-5.48851818418499e-10,-2.0531473503280236e-06,-7.515820077884259e-09,-8.556163374002402e-07,-3.5758154385498794e-08,-2.5226856358691197e-10,-8.347284065239686e-10,-1.6747332511694047e-08,5.628154597776678e-09,-9.449298563643905e-09,-2.4536695147984035e-09,0.0,-1.5403573925636665e-08,-2.1762337681907836e-09,-1.0193188316198598e-08,0.00012910124376610958,-8.415913198806594e-08,1.9843727718065914e-09,-1.685196240222136e-09,-2.33181237496679e-06,-2.44112956261268e-10,1.9004452947462468e-10,2.102536021565546e-09,2.7402822766343294e-07,1.0146246658383196e-08,-7.329593830270286e-09,8.126988147534556e-10,1.7861982967856485e-05,0.00029425850883120806,5.981030598537949e-10,-7.273728622552418e-08,-2.1842546391854374e-09
comex-gold-futures,3.7795672270934895e-10,3.5763334329890203e-10,0.0,1.5559868440696576e-09,2.1064229209054522e-10,1.6777700320908217e-11,1.543752173468457e-08,0.0,9.628376554408263e-11,-4.4704167912364203e-10,1.318482391723883e-09,4.081819266157088e-08,6.272967743940222e-09,4.4254872472745156e-11,1.4643441360606532e-10,-6.664548679001999e-07,-9.87333738457162e-10,-3.609131544468353e-07,4.304413912050821e-10,0.0,2.7022122376677882e-09,3.8177149983643576e-10,1.7881667164945727e-09,-8.415913198806594e-08,6.631872190597244e-05,-3.4811378281153746e-10,2.956299573841875e-10,1.108822040982504e-09,4.2824153729984765e-11,-3.333905856701876e-11,-3.6884287990830703e-10,6.266327388563172e-09,-1.779931853415558e-09,1.2858131652375188e-09,-1.42569814860297e-10,2.38211962774887e-10,4.296866833891968e-08,-1.0492379336941259e-10,-4.5773514478967133e-11,3.8317858210598147e-10
comex-silver-futures,6.731537755079484e-10,6.369571456844401e-10,0.0,2.7712654803911934e-09,3.75161085073396e-10,2.9881654794797386e-11,4.53330603734496e-11,0.0,1.714846605492572e-10,-7.961964321055376e-10,-2.215367453409889e-06,7.269858914687951e-08,-4.6848994886501795e-07,7.881943275437601e-11,2.4074331504125946e-06,5.232579239964094e-09,9.15881676606957e-07,2.95236291880013e-09,7.666307548322671e-10,0.0,4.81273188361533e-09,6.799480232922001e-10,3.1847857284221335e-09,1.9843727718065914e-09,-3.4811378281153746e-10,9.374050396709785e-05,5.265270069543666e-10,1.9748497603198747e-09,6.67703630698699e-07,-5.937799699761906e-11,-6.569217115644061e-10,5.550078281779669e-10,-3.1701191572532506e-09,2.2900769711748384e-09,-2.539216883317057e-10,4.24263606064746e-10,5.1417110403685545e-08,-1.8687284390902232e-10,-8.152418580865834e-11,6.824540846619151e-10
commodities,-2.8172790695911806e-07,-5.409254764733311e-10,0.0,-2.353452050221961e-09,-3.185994380822482e-10,-2.537650839963669e-11,-3.849836279982791e-11,0.0,-1.456305535528411e-10,6.76156845591628e-10,1.4819006851924114e-07,-6.17380921772282e-08,-9.487952198451483e-09,-6.693611886903143e-11,-2.214841161657421e-10,-4.443682652339695e-09,-1.653915477781871e-06,-2.50724609872795e-09,-6.510486759531012e-10,0.0,-4.087134126559421e-09,-3.492274825577452e-08,-2.7046273823665227e-09,-1.685196240222136e-09,2.956299573841875e-10,5.265270069543666e-10,1.277390624698413e-05,-1.677108977898798e-09,-6.477213658904694e-11,5.042579635943287e-11,5.57880058715406e-10,-4.713313539813892e-10,2.692172035799522e-09,-1.9448105499503524e-09,2.1563885604918827e-10,-3.6029895388687027e-10,-4.3665143145708484e-08,1.586987175138655e-10,6.923308632522601e-11,-5.795630105071054e-10
congress,-2.144148781543374e-09,-2.028854234359899e-09,0.0,-9.65205747907209e-06,-1.1949738866658602e-09,-9.517990695424994e-11,-1.4439616875062034e-10,0.0,-5.462178767289696e-10,5.668446768850903e-07,-7.479751632504181e-09,-2.3156163867842779e-07,-3.558655088448826e-08,-2.5105792591699823e-10,-8.307225421438049e-10,-1.6666962007650505e-08,5.60114506527108e-09,-9.403951348624274e-09,-2.4418943466920186e-09,0.0,-1.532965212348622e-08,-2.1657900151487118e-09,-1.0144271171799646e-08,-2.33181237496679e-06,1.108822040982504e-09,1.9748497603198747e-09,-1.677108977898798e-09,0.00023101351896275888,-2.4294145737785135e-10,1.8913250514992909e-10,2.0924459442530706e-09,-1.7678269094410463e-09,1.0097554787154879e-08,-2.868332021637875e-06,8.08798670456909e-10,3.215852981628634e-06,-1.637752600278433e-07,5.9523276129405e-10,2.596731831979901e-10,-2.173772393957037e-09
connecticut-primary,-8.280982307980437e-11,-7.83569972607731e-11,0.0,-3.4091468025294907e-10,-4.61514503991527e-11,-3.675972172957947e-12,-5.576768408316654e-12,0.0,-2.1095646964570864e-11,9.794624657595564e-11,-4.918745067469605e-07,-8.94321256812777e-09,-1.3743990193835413e-09,-9.696184615045993e-12,6.297774468472265e-08,-6.436998155221314e-10,2.1632352936139658e-10,-3.6319286895301675e-10,-9.430914522808041e-11,0.0,-5.920511632160312e-10,-8.36456357535964e-11,-3.9178498630383325e-10,-2.44112956261268e-10,4.2824153729984765e-11,6.67703630698699e-07,-6.477213658904694e-11,-2.4294145737785135e-10,4.298647201666182e-06,7.304544080580663e-12,8.081299205504444e-11,-6.827578145074594e-11,3.8998073858526366e-10,-2.8171998096434106e-10,3.123685976656841e-11,-5.219192914860401e-11,-6.3252141943224614e-09,2.2988665748552802e-11,1.0028917090224052e-11,-8.395392563652483e-11
crypto-prices,6.446832689304323e-11,6.100175469395099e-11,0.0,2.6540569985282657e-10,3.592939436729379e-11,2.86178338368538e-12,4.341573443619766e-12,0.0,1.6423185244842314e-11,-7.625219336743696e-11,2.2489440913519168e-10,2.167603456829485e-06,1.0699842357794192e-09,7.54858271796612e-12,2.497741428456113e-11,5.011271439147562e-10,-1.6841016544726465e-10,2.8274950639993427e-10,7.342067133395969e-11,0.0,4.609181194702956e-10,6.511901593778199e-11,3.0500877346974377e-10,1.9004452947462468e-10,-3.333905856701876e-11,-5.937799699761906e-11,5.042579635943287e-11,1.8913250514992909e-10,7.304544080580663e-12,6.550732795287177e-06,-6.291377272944052e-11,5.3153421100803037e-11,-3.03604147455724e-10,2.1932199767658983e-10,8.679169129843433e-07,4.063197123712987e-11,4.924246438191968e-09,-1.7896920476258085e-11,-4.3248710295262466e-07,6.535902288638517e-11
delaware-midterm,7.132379969968344e-10,6.748859700266577e-10,0.0,2.936285752670995e-09,3.9750076521069057e-10,3.1661014746130006e-11,4.803250364911e-11,0.0,9.220324380634562e-08,-8.436074625333309e-10,2.4880936986851557e-09,7.702756486582586e-08,1.1837648810269886e-08,8.351288574401721e-11,2.7633478008568724e-10,5.544163119969288e-09,-1.863186697504815e-09,3.1281669823866412e-09,8.122812407910053e-10,0.0,5.099315154494089e-09,7.204368211839245e-10,3.374429850133364e-09,2.102536021565546e-09,-3.6884287990830703e-10,-6.569217115644061e-10,5.57880058715406e-10,2.0924459442530706e-09,8.081299205504444e-11,-6.291377272944052e-11,6.511841412590995e-06,5.880568245918365e-10,-3.35888993009729e-09,2.426443958747632e-09,-2.6904193806701616e-10,4.495271891774936e-10,5.447884000653086e-08,-1.9800054271729096e-10,-8.637869846170748e-11,7.230921107428766e-10
