category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,fifa-world-cup,foreign-policy,formula1,france
bernie-sanders,-2.1594546528972604e-06,1.6595192354555997e-06,0.0,6.5692924789974854e-06,1.2779250057649868e-06,3.733774053557852e-06,4.416332125919122e-06,5.352052856245337e-06,3.924138361852346e-06,1.5933193327286956e-06,1.0,0.0014295802079055616,0.013962522493350466,0.004575769772957182,2.1665756080094453e-07,-0.006730641657725499,-0.010294836729250554,3.680568501158909e-06,-0.011942184426233807,2.0123151173146058e-07,-1.7934167185907656e-06,-9.512810877625055e-07,3.060045247490347e-06,3.628033129623779e-06,-1.0717596236958077e-06,-3.1974068718949023e-06,6.345728928536415e-07,1.981075327372334e-06,-5.495618098763373e-07,-5.3678760169505236e-06,-5.9537721066212935e-06,8.789667082957924e-06,-2.654200048731472e-06,-5.227338515366163e-06,1.0597457674215623e-06,1.2681268929703187e-06,-3.318389954943512e-06,-4.03970199361005e-06,3.663979684937732e-06,6.578240195485861e-06
best-of-2025,-0.00019893623893834451,-1.868225663140837e-05,0.0,-7.395467636490113e-05,-0.004098869800749883,-4.203345377500501e-05,-4.97174412825102e-05,-6.0251440796229456e-05,-4.41765050786898e-05,-1.793700249678548e-05,0.0014295802079055616,1.0,0.004525558381182146,-2.017678813945914e-05,-2.439051061017863e-06,0.002568744460768828,6.715744917290892e-05,-4.143448525275731e-05,2.8588123688127826e-05,-2.265390279409221e-06,2.0189625204666795e-05,1.0709172289471598e-05,0.002111572153773158,-4.084306137992703e-05,1.2065475295063044e-05,3.5995229497525174e-05,-7.1437880214570655e-06,-2.230221673927921e-05,0.00015927319685835392,6.042957211443918e-05,6.702537460513477e-05,-9.895083626638357e-05,2.9880007053902616e-05,5.884745265789344e-05,-1.1930227723805292e-05,-1.4276105723571047e-05,3.7357212508800265e-05,4.5477477902415766e-05,-0.013413524720265106,-7.405540646319063e-05
big-tech,0.008159612732423294,-2.103535131000034e-05,0.0,-8.326952300493539e-05,0.007842362565484881,-4.732771229806662e-05,-5.597952454275495e-05,-6.784031763870069e-05,-4.974068830721436e-05,-2.0196229845912466e-05,0.013962522493350466,0.004525558381182146,1.0,-2.2718124217790207e-05,-2.7462579571514107e-06,-0.00023677205396185273,7.561616159691811e-05,-4.665330162393057e-05,-0.04870037284819816,-2.5507240009505457e-06,2.2732578155649094e-05,1.2058029487168211e-05,-3.878781603142278e-05,-4.598738587384405e-05,1.3585163535710704e-05,4.05289528402896e-05,-8.043572769625155e-06,-2.5111257882722993e-05,6.966008883975896e-06,6.804088521101096e-05,7.546745178166162e-05,-0.00011141403548554534,3.3643497031693516e-05,6.62594923504228e-05,-1.3432881066234962e-05,-1.6074230493609664e-05,4.206248231083004e-05,5.120552314659217e-05,-4.644302893195199e-05,-8.338294040663223e-05
bitcoin,1.6446556161141553e-05,-1.263901340544041e-05,0.0,-5.003218639013911e-05,-9.732765329823708e-06,-2.843668172538309e-05,-3.363509126608577e-05,-4.0761605139308446e-05,-2.9886509478539894e-05,-1.2134830362471122e-05,0.004575769772957182,-2.017678813945914e-05,-2.2718124217790207e-05,0.9999999999999998,-1.6500789848346736e-06,-0.0009814271685777169,4.543369235944486e-05,-2.8031464554271424e-05,1.9340579977003172e-05,-1.532593126992344e-06,1.3658785908314655e-05,7.245022632879296e-06,-2.3305516488132754e-05,-2.763135152700623e-05,8.162595504707434e-06,0.0014706949280214364,-4.832951090985911e-06,-1.5088006866628328e-05,4.185500796705598e-06,4.088211542686126e-05,4.534434061433498e-05,-6.69427131167765e-05,2.0214571352906877e-05,3.981177208371919e-05,-8.071097143459929e-06,-9.658142224337596e-06,2.5273087668372768e-05,0.001333904791038977,-2.7905122981290795e-05,-5.01003328184698e-05
brazil,1.9881256609161085e-06,-1.5278546240207893e-06,0.0,-6.048091324371525e-06,-1.1765357023259656e-06,-3.4375401205954197e-06,-4.065944711962137e-06,-4.92742628691192e-06,-0.05088360520603194,7.410268828815946e-05,2.1665756080094453e-07,-2.439051061017863e-06,-2.7462579571514107e-06,-1.6500789848346736e-06,1.0,-1.2862300566447276e-06,5.492206925570057e-06,-0.00307234974783104,2.337966865071074e-06,-1.8526600302606405e-07,1.6511288135474232e-06,8.758073890494925e-07,-2.8172642902850172e-06,-3.3401885767685717e-06,9.867272773454454e-07,-0.0005175389506013717,-0.006407421105474955,-1.823898774291987e-06,5.059601205372896e-07,-0.010937833350446244,5.481405728312941e-06,-8.092303607809676e-06,1.061067788018232e-05,4.8126066582370215e-06,-9.75666588521373e-07,-1.167514962089909e-06,3.0551121846899976e-06,3.7191960410832966e-06,-3.373283168011614e-06,-6.05632913790006e-06
bundesliga,1.282002562130669e-05,-9.85206106969737e-06,0.0,-3.899989183918153e-05,-7.5866521642572645e-06,-2.2166281179623927e-05,-2.621842090108805e-05,-3.177351034049184e-05,-2.329641619146636e-05,-9.459052377460883e-06,-0.006730641657725499,0.002568744460768828,-0.00023677205396185273,-0.0009814271685777169,-1.2862300566447276e-06,1.0,3.541538389020225e-05,-2.1850415993930887e-05,1.5075905764510658e-05,-1.194650294115084e-06,1.064696971115798e-05,5.64746654986096e-06,-1.816655812732253e-05,-2.1538529468222703e-05,6.362710982250963e-06,1.8982032322113003e-05,-3.7672663021907174e-06,-1.1761041807745142e-05,3.262581352960459e-06,3.1867447634043736e-05,3.534573455751685e-05,-5.2181580685233446e-05,1.5757178592822316e-05,3.103311922217336e-05,-6.2913883707573275e-06,-7.528483748029662e-06,1.9700272097302153e-05,2.3982482332310602e-05,-2.1751933236398657e-05,-3.905301171112743e-05
business,-5.474155508929581e-05,4.206833587708826e-05,0.0,0.000166529677135987,3.239503177768938e-05,9.465009963026488e-05,0.00011195275068140235,0.00013567300238414513,9.947578015826329e-05,4.039018736068224e-05,-0.010294836729250554,6.715744917290892e-05,7.561616159691811e-05,4.543369235944486e-05,5.492206925570057e-06,3.541538389020225e-05,1.0,9.330135416172044e-05,-6.437417133998883e-05,5.1011610132069305e-06,0.0043167031290640675,-2.411470229360335e-05,7.757126794325196e-05,9.196959758548426e-05,-2.7168798568804163e-05,-0.001332160237855578,-0.06986520199475969,5.0219690431524054e-05,-1.393123400390026e-05,-0.0001360741149623771,-0.0001509264125210705,0.00022281553548379377,-6.728320874470948e-05,-0.00013251152967042138,2.686425076355607e-05,3.2146652433108e-05,-8.412023206071545e-05,-0.00010240528502457463,9.288083243609701e-05,0.00016675649917849392
california-midterm,3.377418566361314e-05,-2.595512283409285e-05,0.0,-0.0001027446923076504,-1.9986933437559247e-05,-5.839677065763564e-05,-6.907207844018735e-05,-8.370688710956925e-05,-6.137409619835057e-05,-2.491974670216229e-05,3.680568501158909e-06,-4.143448525275731e-05,-4.665330162393057e-05,-2.8031464554271424e-05,-0.00307234974783104,-2.1850415993930887e-05,9.330135416172044e-05,0.9999999999999998,3.971727166375342e-05,-3.14729018711723e-06,2.804929899530677e-05,1.487817492868771e-05,-4.785955388741778e-05,-5.674296718814305e-05,1.6762476798899313e-05,0.03509269553169825,0.05374428876885901,-3.0984307001082474e-05,8.595226843726986e-06,8.39543636503257e-05,9.311786392831736e-05,-0.00013747167488923154,4.151207579836702e-05,8.175633663233611e-05,-1.6574578334905872e-05,-1.983368952468159e-05,5.1900102783894725e-05,6.318152825058145e-05,-5.730517655500233e-05,-0.00010288463589828692
celebrities,-0.005417127558288516,1.7907987933125278e-05,0.0,7.088969379182673e-05,1.3790177958620176e-05,4.029141649434837e-05,4.765694830763701e-05,5.775437603818981e-05,4.234565103590577e-05,1.71936201608988e-05,-0.011942184426233807,2.8588123688127826e-05,-0.04870037284819816,1.9340579977003172e-05,2.337966865071074e-06,1.5075905764510658e-05,-6.437417133998883e-05,3.971727166375342e-05,1.0,2.1715032925573222e-06,-1.935288502201796e-05,-1.0265340634023024e-05,3.3021161910081284e-05,3.915035880162315e-05,-1.1565432926777672e-05,-3.4503440789271035e-05,6.847720391014916e-06,2.137792217121786e-05,-5.930359859355018e-06,-5.792512487008443e-05,-6.424757047947114e-05,9.484991116394216e-05,-2.8641658035216946e-05,-5.640857487853087e-05,1.1435790564946314e-05,1.3684445839370584e-05,-3.5808977685174654e-05,-4.3592706254566906e-05,3.9538260589722245e-05,7.098624922515774e-05
champions-league,1.8465708317742946e-06,-1.4190711580110935e-06,0.0,-5.617466363941843e-06,-1.0927661933881355e-06,-3.1927867762748415e-06,-3.7764488715749515e-06,-4.576592836157192e-06,-3.355569161464481e-06,-1.362462972571071e-06,2.0123151173146058e-07,-2.265390279409221e-06,-2.5507240009505457e-06,-1.532593126992344e-06,-1.8526600302606405e-07,-1.194650294115084e-06,5.1011610132069305e-06,-3.14729018711723e-06,2.1715032925573222e-06,1.0,1.5335682077523474e-06,8.134497786856796e-07,-2.616674673091177e-06,0.006363148991395194,9.164721551966248e-07,2.7341339439736273e-06,-5.426294981494181e-07,-1.6940369227785932e-06,4.6993568816721226e-07,4.5901233759082075e-06,5.0911288627272575e-06,0.0068298253553652445,2.2696324672083637e-06,4.4699483813350255e-06,-9.061989889862986e-07,-1.0843877311367524e-06,2.837587763665173e-06,3.454388755258962e-06,-3.133104927830961e-06,-5.6251176439829736e-06
claude-5,-1.645701994320656e-05,1.2647054716977368e-05,0.0,5.006401833656577e-05,9.738957600977716e-06,-0.021759936097144657,3.365649089901132e-05,4.078753886966793e-05,2.9905524153636502e-05,1.2142550897947936e-05,-1.7934167185907656e-06,2.0189625204666795e-05,2.2732578155649094e-05,1.3658785908314655e-05,1.6511288135474232e-06,1.064696971115798e-05,0.0043167031290640675,2.804929899530677e-05,-1.935288502201796e-05,1.5335682077523474e-06,1.0,0.005375241330406087,2.3320344142205354e-05,2.7648931404379174e-05,-8.167788787702488e-06,-0.000599512917100588,0.014537974798449047,1.5097606299731117e-05,-4.188163735240562e-06,-4.090812582940362e-05,-4.537319001559736e-05,6.698530403697013e-05,-2.0227432456904825e-05,-3.983710150238977e-05,8.076232212511032e-06,9.664287018079567e-06,-2.5289167149018837e-05,-3.0786224746267725e-05,2.7922877040104205e-05,5.01322081216587e-05
climate-science,-8.729288441785406e-06,6.7083705886332914e-06,0.0,2.6555430942108616e-05,5.165830163337358e-06,1.5093250810442333e-05,1.7852394784093197e-05,2.163491281243973e-05,1.586277146413948e-05,6.440766892975974e-06,-9.512810877625055e-07,1.0709172289471598e-05,1.2058029487168211e-05,7.245022632879296e-06,8.758073890494925e-07,5.64746654986096e-06,-2.411470229360335e-05,1.487817492868771e-05,-1.0265340634023024e-05,8.134497786856796e-07,0.005375241330406087,0.9999999999999999,1.236979789059971e-05,1.4665808157789234e-05,-4.332435915220148e-06,-1.2925062729643334e-05,2.565170707162341e-06,8.008215377126781e-06,-2.221525489579206e-06,-2.169887569013563e-05,-2.406727734042764e-05,3.5530979625555406e-05,-1.0729226370411399e-05,-2.1130772819085964e-05,4.283871609145332e-06,5.1262226852835944e-06,-1.3414119643663843e-05,-1.632992101676069e-05,1.4811116997412957e-05,2.659160081398853e-05
colombia-election,2.808004695340296e-05,-2.157923436323976e-05,0.0,-8.542251212055475e-05,-1.6617248302328572e-05,-4.855140189982816e-05,-5.742691252684293e-05,-6.959437434763245e-05,-5.102676701481798e-05,-2.0718416853423813e-05,3.060045247490347e-06,0.002111572153773158,-3.878781603142278e-05,-2.3305516488132754e-05,-2.8172642902850172e-06,-1.816655812732253e-05,7.757126794325196e-05,-4.785955388741778e-05,3.3021161910081284e-05,-2.616674673091177e-06,2.3320344142205354e-05,1.236979789059971e-05,1.0,-4.717642044098422e-05,1.3936417009620816e-05,4.157685597680043e-05,-8.251544714206019e-06,-2.5760526221846856e-05,7.146119694813043e-06,6.980012772843855e-05,7.74187131364307e-05,-0.00011429471976319108,3.451337211091596e-05,6.797267576602406e-05,-1.3780197175217453e-05,-1.6489840455645774e-05,4.315003587572461e-05,5.252947613702215e-05,-4.76438444545899e-05,-8.553886200490141e-05
colorado-midterm,3.3292102694198894e-05,-0.04860630477715454,0.0,-0.00010127814425072901,-1.970164572353355e-05,-5.756323202303533e-05,-6.808616354620223e-05,-8.251207918436532e-05,-6.049806007907812e-05,-2.4564049436597994e-05,3.628033129623779e-06,-4.084306137992703e-05,-4.598738587384405e-05,-2.763135152700623e-05,-3.3401885767685717e-06,-2.1538529468222703e-05,9.196959758548426e-05,-5.674296718814305e-05,3.915035880162315e-05,0.006363148991395194,2.7648931404379174e-05,1.4665808157789234e-05,-4.717642044098422e-05,0.9999999999999998,1.6523214047447123e-05,4.92941112662133e-05,-9.783148670192533e-06,-0.014664731622422955,8.472541058767128e-06,8.275602331647015e-05,9.178872643866211e-05,0.02149578322567037,4.0919544420506634e-05,8.058937030116572e-05,-1.6337997591847985e-05,-0.0017344009360505893,5.1159295709757505e-05,6.227969336832966e-05,-5.6487219019282795e-05,-0.00010141609032697647
comex-gold-futures,0.007498603533704926,7.557977163822228e-06,0.0,2.991864238628002e-05,5.820075961940276e-06,-0.001186534876054113,2.0113377803897683e-05,2.4374946914053906e-05,1.7871771229226958e-05,7.256481801573318e-06,-1.0717596236958077e-06,1.2065475295063044e-05,1.3585163535710704e-05,8.162595504707434e-06,9.867272773454454e-07,6.362710982250963e-06,-2.7168798568804163e-05,1.6762476798899313e-05,-1.1565432926777672e-05,9.164721551966248e-07,-8.167788787702488e-06,-4.332435915220148e-06,1.3936417009620816e-05,1.6523214047447123e-05,1.0,-1.4562005432013802e-05,2.890046304074717e-06,9.022445636182613e-06,-2.5028788581743625e-06,-2.444701060859338e-05,-2.711536730582071e-05,0.005215694882573374,-1.2088069199765328e-05,-2.3806958233821283e-05,-0.000971101596110026,0.007927762401846639,-1.5113000780156561e-05,-1.839808467660394e-05,1.668692606619591e-05,2.995939312627914e-05
comex-silver-futures,-2.93405253290284e-05,2.254789934882605e-05,0.0,8.925702242241176e-05,1.7363175906446974e-05,5.073081393224259e-05,6.0004735189999296e-05,7.271837923536947e-05,5.331729510784257e-05,2.164844081186899e-05,-3.1974068718949023e-06,3.5995229497525174e-05,4.05289528402896e-05,0.0014706949280214364,-0.0005175389506013717,1.8982032322113003e-05,-0.001332160237855578,0.03509269553169825,-3.4503440789271035e-05,2.7341339439736273e-06,-0.000599512917100588,-1.2925062729643334e-05,4.157685597680043e-05,4.92941112662133e-05,-1.4562005432013802e-05,1.0,-0.07404173370096565,2.6916884197361888e-05,-7.466900118005319e-06,-0.00564670336534253,-8.089394285876859e-05,0.00011942526754855471,-3.6062634449681276e-05,-7.102388462185499e-05,1.4398773083587337e-05,1.7230048880023404e-05,-4.508698730671818e-05,-5.488745897314617e-05,4.9782517362304784e-05,8.937859510832927e-05
commodities,5.823063120161252e-06,-4.474965586433108e-06,0.0,0.0013471620131723862,-3.4459801975561015e-06,-1.0068283657225283e-05,-1.190883109970295e-05,-1.4432042628236991e-05,-1.058160927003237e-05,-4.296454677853796e-06,6.345728928536415e-07,-7.1437880214570655e-06,-8.043572769625155e-06,-4.832951090985911e-06,-0.006407421105474955,-3.7672663021907174e-06,-0.06986520199475969,0.05374428876885901,6.847720391014916e-06,-5.426294981494181e-07,0.014537974798449047,2.565170707162341e-06,-8.251544714206019e-06,-9.783148670192533e-06,2.890046304074717e-06,-0.07404173370096565,1.0,-5.342055533145601e-06,1.4819172530654165e-06,0.005915079123243626,1.6054604681510652e-05,-2.3701718468873624e-05,7.157165535549402e-06,1.4095744999593872e-05,-2.8576504196282795e-06,-3.41955916149128e-06,8.948182421437473e-06,1.0893231614693068e-05,-9.88008011548811e-06,-1.7738509964316064e-05
congress,1.8179041063684503e-05,-1.3970410671435551e-05,0.0,-0.05262449011261048,-1.0758017597149918e-05,-0.04844308914050324,-3.717822134409243e-05,-4.5055444215123684e-05,-3.303476288514731e-05,-1.341311684335632e-05,1.981075327372334e-06,-2.230221673927921e-05,-2.5111257882722993e-05,-1.5088006866628328e-05,-1.823898774291987e-06,-1.1761041807745142e-05,5.0219690431524054e-05,-3.0984307001082474e-05,2.137792217121786e-05,-1.6940369227785932e-06,1.5097606299731117e-05,8.008215377126781e-06,-2.5760526221846856e-05,-0.014664731622422955,9.022445636182613e-06,2.6916884197361888e-05,-5.342055533145601e-06,1.0,4.626402640765609e-06,4.51886490906327e-05,5.012092634817856e-05,-7.399447755146067e-05,2.2343980047175216e-05,0.0022694370159553547,-8.921308811545097e-06,-1.0675533672512415e-05,2.7935361909686257e-05,-0.0178343732914598,-3.08446565708773e-05,-5.537791612345113e-05
connecticut-primary,-5.042971648143741e-06,3.875473116659068e-06,0.0,1.5341260199884053e-05,2.9843366073376395e-06,8.719477701185784e-06,1.0313454681677479e-05,1.2498642088730561e-05,9.164035223271578e-06,3.7208765697438917e-06,-5.495618098763373e-07,0.00015927319685835392,6.966008883975896e-06,4.185500796705598e-06,5.059601205372896e-07,3.262581352960459e-06,-1.393123400390026e-05,8.595226843726986e-06,-5.930359859355018e-06,4.6993568816721226e-07,-4.188163735240562e-06,-2.221525489579206e-06,7.146119694813043e-06,8.472541058767128e-06,-2.5028788581743625e-06,-7.466900118005319e-06,1.4819172530654165e-06,4.626402640765609e-06,1.0,-0.009229385690267034,-1.3903836273159686e-05,2.0526498130672744e-05,-6.198349928900641e-06,-0.003140026239253188,2.474822915209827e-06,2.9614550872451133e-06,-7.749431754822835e-06,-9.433910822529987e-06,8.556487002738967e-06,1.5362155790588186e-05
crypto-prices,-4.925751039781439e-05,3.785390255180373e-05,0.0,0.00014984662546925354,2.9149676366046336e-05,8.51679909181736e-05,0.00010073725110215619,0.00012208119251888962,0.007900600302755087,0.0012542435713657008,-5.3678760169505236e-06,6.042957211443918e-05,6.804088521101096e-05,4.088211542686126e-05,-0.010937833350446244,3.1867447634043736e-05,-0.0001360741149623771,8.39543636503257e-05,-5.792512487008443e-05,4.5901233759082075e-06,-4.090812582940362e-05,-2.169887569013563e-05,6.980012772843855e-05,8.275602331647015e-05,-2.444701060859338e-05,-0.00564670336534253,0.005915079123243626,4.51886490906327e-05,-0.009229385690267034,1.0,-0.00013580650607996798,0.00020049372981794213,0.00027093526446986466,-0.00011923643820354936,2.4172972601102027e-05,2.8926179826199423e-05,-7.56930123493598e-05,-9.21462567817235e-05,8.35759700654409e-05,0.00015005072433160665
